level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.819486925459188,12.72,11.578805362585518,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7724816125814109,26.32,11.002953293390554,25,0.040000000000000036,0.040000000000000036,0.047005312877777095,0.057359442130743364
F_clut,F_clut,1.0,0.8219262810019302,12.84,11.5746800585438,25,0.0,0.0,-0.0024393555427422164,-0.002976686347223121
F_obj,F_obj,1.0,0.8135161090028652,14.08,11.588941501027065,25,0.0,0.0,0.005970816456322803,0.0072860423648335075
F_tgt,F_tgt,1.0,0.8035220669063596,17.56,11.51347458363271,25,0.0,0.0,0.015964858552828365,0.01948152930430547
F_mat,F_mat,0.92,0.7008984647750534,55.04,10.234176716413863,25,0.07999999999999996,0.07999999999999996,0.11858846068413464,0.1447106195351259
F_light,F_light,0.96,0.7870524334492603,23.32,11.003164114169918,25,0.040000000000000036,0.040000000000000036,0.03243449200992765,0.0395790231695929
F_sky,F_sky,0.84,0.5904341539229939,74.04,8.997410114810243,25,0.16000000000000003,0.16000000000000003,0.22905277153619408,0.27950753626465435
L1,B_L1 (materials + lighting),0.88,0.6321823037315424,64.16,9.655917328743586,25,0.12,0.12,0.18730462172764561,0.2285632825962319
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.84,0.6343310740870031,56.4,9.154713621447506,25,0.16000000000000003,0.16000000000000003,0.18515585137218493,0.22594119029835094
L2,B_L2 (+ object appearance),0.4,0.2954949055633341,135.56,3.3310977682032847,25,0.6,0.6,0.5239920198958539,0.6394147406345041
L3,B_L3 (+ distractors),0.56,0.38531100899427595,115.92,5.382056253161005,25,0.43999999999999995,0.43999999999999995,0.43417591646491205,0.5298143301330008
