level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7172519066276101,6.72,10.88884499969774,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.48,0.37971284337019723,106.52,4.278890085386679,25,0.52,0.52,0.33753906325741284,0.47060044056830885
F_clut,F_clut,1.0,0.7172519066276101,6.72,10.88884499969774,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.92,0.6372519080711647,21.92,9.849055985925977,25,0.07999999999999996,0.07999999999999996,0.07999999855644535,0.11153682244302564
F_tgt,F_tgt,0.32,0.2683991243700252,137.52,2.390260316386153,25,0.6799999999999999,0.6799999999999999,0.44885278225758485,0.6257951747636478
F_mat,F_mat,0.88,0.6790739221449311,31.88,9.284394635338524,25,0.12,0.12,0.03817798448267895,0.05322813941643598
F_light,F_light,1.0,0.7172519076599932,6.72,10.89123377250924,25,0.0,0.0,-1.03238317894494e-09,-1.4393592675117739e-09
F_sky,F_sky,0.88,0.6207594806680983,29.28,9.270619831176584,25,0.12,0.12,0.0964924259595118,0.13453073469431667
L1,B_L1 (materials + lighting),0.76,0.634904045205761,53.68,7.670536973606609,25,0.24,0.24,0.08234786142184902,0.11481023704633134
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.8,0.6449040452057611,46.08,8.182987948950432,25,0.19999999999999996,0.19999999999999996,0.07234786142184901,0.10086813398937577
L2,B_L2 (+ object appearance),0.2,0.2,160.72,0.3927999999999989,25,0.8,0.8,0.51725190662761,0.7211579388608889
L3,B_L3 (+ distractors),0.2,0.2,160.72,0.3927999999999989,25,0.8,0.8,0.51725190662761,0.7211579388608889
