level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.84,0.5595532391195487,50.64,11.07122667156631,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.8,0.5925464842865139,57.32,10.476105347854537,25,0.039999999999999925,0.04761904761904753,-0.032993245166965224,-0.05896354959696017
F_clut,F_clut,0.88,0.5784094160386005,43.24,11.63297342353808,25,-0.040000000000000036,-0.047619047619047665,-0.018856176919051837,-0.03369862883596535
F_obj,F_obj,0.72,0.5055430004110079,72.76,9.682709374882528,25,0.12,0.14285714285714285,0.054010238708540825,0.09652386034530938
F_tgt,F_tgt,0.84,0.5965184473394638,49.56,10.91640752570475,25,0.0,0.0,-0.03696520821991511,-0.06606200381947479
F_mat,F_mat,0.8,0.48178281484693597,59.28,10.192338302503012,25,0.039999999999999925,0.04761904761904753,0.07777042427261271,0.13898663940357792
F_light,F_light,0.88,0.5766219478542207,43.4,11.651157484745836,25,-0.040000000000000036,-0.047619047619047665,-0.017068708734672033,-0.030504172867499565
F_sky,F_sky,0.88,0.5651666368643441,42.72,11.552643809318045,25,-0.040000000000000036,-0.047619047619047665,-0.005613397744795412,-0.010031927888806498
L1,B_L1 (materials + lighting),0.76,0.42345117576457,68.0,9.69243321459594,25,0.07999999999999996,0.09523809523809519,0.1361020633549787,0.2432334474001686
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.48,0.2915040917464162,116.48,5.899184129467775,25,0.36,0.42857142857142855,0.26804914737313246,0.4790413648483298
L2,B_L2 (+ object appearance),0.52,0.34346729634110235,108.8,6.1279552076827315,25,0.31999999999999995,0.38095238095238093,0.21608594277844634,0.3861758411379324
L3,B_L3 (+ distractors),0.52,0.3512614556028245,108.52,6.094586665826618,25,0.31999999999999995,0.38095238095238093,0.20829178351672417,0.3722465870172947
