level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.5614237319127097,36.92,12.512965232473256,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.2,0.143766456019533,164.36,1.2210666374872765,25,0.72,0.7826086956521738,0.4176572758931767,0.7439252246609949
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.08,0.056082744636493535,185.68,-0.25777275085590695,25,0.8400000000000001,0.9130434782608696,0.5053409872762161,0.9001062095372675
L2,B_L2 (+ object appearance),0.12,0.0975095004606269,178.4,0.11127259484685259,25,0.8,0.8695652173913043,0.46391423145208277,0.8263174587785547
L3,B_L3 (+ distractors),0.12,0.0975095004606269,178.4,0.11127259484685259,25,0.8,0.8695652173913043,0.46391423145208277,0.8263174587785547
