level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.722911276232636,26.6,12.584816262330945,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7259932754687917,27.56,12.556174259294439,25,0.0,0.0,-0.003081999236155708,-0.004263316035429923
F_clut,F_clut,0.96,0.7229112802095714,26.6,12.576102383833115,25,0.0,0.0,-3.976935447624896e-09,-5.501277374382941e-09
F_obj,F_obj,0.96,0.7185814382657495,27.8,12.58609915390454,25,0.0,0.0,0.004329837966886463,0.005989445882558211
F_tgt,F_tgt,0.96,0.7451969743979348,26.52,12.564056722084159,25,0.0,0.0,-0.022285698165298795,-0.030827708597157312
F_mat,F_mat,0.08,0.058856184597974745,184.88,-0.10122948288922222,25,0.88,0.9166666666666667,0.6640550916346613,0.918584497803525
F_light,F_light,0.8,0.5702438082535042,54.96,10.329956304976562,25,0.15999999999999992,0.1666666666666666,0.15266746797913178,0.21118423933672703
F_sky,F_sky,0.84,0.6644045350131346,47.12,10.632850862932889,25,0.12,0.125,0.05850674121950139,0.0809321187025912
L1,B_L1 (materials + lighting),0.16,0.1265417016591418,171.32,1.1420017176321045,25,0.7999999999999999,0.8333333333333333,0.5963695745734942,0.824955418708367
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.16,0.113815481366181,170.64,0.999131733558723,25,0.7999999999999999,0.8333333333333333,0.6090957948664549,0.8425595434624888
L2,B_L2 (+ object appearance),0.24,0.19069034863596046,156.4,2.1568743097498806,25,0.72,0.75,0.5322209275966755,0.7362188764993126
L3,B_L3 (+ distractors),0.24,0.19069034863596046,156.4,2.2063341028593886,25,0.72,0.75,0.5322209275966755,0.7362188764993126
