level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7133662838635698,9.04,10.827193071255579,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7183240223463109,11.88,10.830930210245588,25,0.0,0.0,-0.004957738482741059,-0.006949779650210128
F_clut,F_clut,1.0,0.7107916693997329,21.04,10.70951857109513,25,0.0,0.0,0.0025746144638368884,0.0036091058998371154
F_obj,F_obj,1.0,0.7139377112217222,11.0,10.801948915885573,25,0.0,0.0,-0.0005714273581524099,-0.0008010293885177428
F_tgt,F_tgt,1.0,0.7198233299636603,11.36,10.837461619884504,25,0.0,0.0,-0.006457046100090458,-0.009051515674555427
F_mat,F_mat,0.68,0.49174055891923396,97.84,6.479853399534728,25,0.31999999999999995,0.31999999999999995,0.22162572494433586,0.31067591776838366
F_light,F_light,1.0,0.7159377225262514,11.28,10.820797785946803,25,0.0,0.0,-0.0025714386626816133,-0.0036046540477842333
F_sky,F_sky,1.0,0.717251897616295,10.6,10.846135983057925,25,0.0,0.0,-0.0038856137527252255,-0.005446870479609523
L1,B_L1 (materials + lighting),0.4,0.3656568530763075,130.64,2.735654987322818,25,0.6,0.6,0.3477094307872623,0.48742061217706945
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.64,0.48702965249650865,104.44,5.734055846580973,25,0.36,0.36,0.22633663136706117,0.31727968714925653
L2,B_L2 (+ object appearance),0.24,0.21142857448812413,157.88,0.9008144381168606,25,0.76,0.76,0.5019377093754457,0.703618492672469
L3,B_L3 (+ distractors),0.28,0.28,148.76,1.124369203796479,25,0.72,0.72,0.4333662838635698,0.6074947662461301
