level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6631960365555293,40.8,10.809223072851287,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.64,0.47176076220751617,82.2,7.359687788739373,25,0.24,0.2727272727272727,0.1914352743480131,0.28865563693998986
F_clut,F_clut,0.8,0.6138733209465003,53.88,9.554745447052234,25,0.07999999999999996,0.09090909090909087,0.04932271560902901,0.07437124604241996
F_obj,F_obj,0.72,0.5508083829269244,67.52,8.331824334418297,25,0.16000000000000003,0.18181818181818185,0.11238765362860492,0.1694636991685259
F_tgt,F_tgt,0.84,0.6240763266385031,47.76,10.223304510086564,25,0.040000000000000036,0.0454545454545455,0.03911970991702618,0.058986646120812114
F_mat,F_mat,0.2,0.15642856450412446,164.64,1.2554272140196887,25,0.6799999999999999,0.7727272727272727,0.5067674720514048,0.7641292229118641
F_light,F_light,0.8,0.6147536144717125,53.96,9.490434541531762,25,0.07999999999999996,0.09090909090909087,0.04844242208381677,0.07304389564119583
F_sky,F_sky,1.0,0.7317614691417736,22.2,12.550888225423359,25,-0.12,-0.13636363636363635,-0.06856543258624437,-0.10338637266645274
L1,B_L1 (materials + lighting),0.08,0.06613238069429532,185.08,-0.3805454235500638,25,0.8,0.9090909090909092,0.597063655861234,0.9002823041015595
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.12,0.09113238420799993,178.44,-0.15345210458070807,25,0.76,0.8636363636363636,0.5720636523475293,0.8625860542211345
L2,B_L2 (+ object appearance),0.04,0.026132381184009797,193.0,-0.9979831319578681,25,0.84,0.9545454545454545,0.6370636553715194,0.9605962946948013
L3,B_L3 (+ distractors),0.08,0.0661323811840098,185.2,-0.48394211181731267,25,0.8,0.9090909090909092,0.5970636553715195,0.9002823033631436
