level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7122916686394483,29.4,12.057762720326844,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.08,0.065,184.48,-1.1381596664724485,25,0.88,0.9166666666666667,0.6472916686394483,0.9087452474010306
L2,B_L2 (+ object appearance),0.12,0.08900000413122527,177.04,-0.5680854377705064,25,0.84,0.875,0.6232916645082229,0.8750511791030426
L3,B_L3 (+ distractors),0.12,0.08900000413122527,177.04,-0.5680854377705064,25,0.84,0.875,0.6232916645082229,0.8750511791030426
