level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7397717161051824,25.32,12.578234132538286,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7989247724534414,18.44,13.217136073685195,25,-0.040000000000000036,-0.041666666666666706,-0.05915305634825896,-0.07996123001254138
F_clut,F_clut,0.96,0.7397717002198079,25.24,12.602804917562366,25,0.0,0.0,1.5885374571311672e-08,2.1473346743974532e-08
F_obj,F_obj,1.0,0.7742454115747697,18.6,13.25816810242203,25,-0.040000000000000036,-0.041666666666666706,-0.03447369546958723,-0.04660045081351242
F_tgt,F_tgt,0.96,0.7419731558395307,25.32,12.571625596427339,25,0.0,0.0,-0.002201439734348276,-0.002975836580963945
F_mat,F_mat,0.64,0.4605421149443498,82.04,7.598885668765806,25,0.31999999999999995,0.3333333333333333,0.2792296011608326,0.3774537402307648
F_light,F_light,0.96,0.7397717206271843,25.32,12.573539362146162,25,0.0,0.0,-4.522001884055271e-09,-6.112699074064522e-09
F_sky,F_sky,1.0,0.7669873178046831,18.72,13.256280044360642,25,-0.040000000000000036,-0.041666666666666706,-0.027215601699500658,-0.036789189295838236
L1,B_L1 (materials + lighting),0.64,0.4323099109275427,82.36,7.710333677094969,25,0.31999999999999995,0.3333333333333333,0.30746180517763977,0.4156171403745911
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.52,0.3692151287524395,106.6,6.0620235836753285,25,0.43999999999999995,0.4583333333333333,0.37055658735274294,0.5009066706465651
L2,B_L2 (+ object appearance),0.4,0.3186403457255973,125.24,4.225807412203728,25,0.5599999999999999,0.5833333333333333,0.42113137037958515,0.5692720621934506
L3,B_L3 (+ distractors),0.4,0.3186403457255973,125.24,4.204968918016731,25,0.5599999999999999,0.5833333333333333,0.42113137037958515,0.5692720621934506
