level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.8,0.5972674042271088,55.08,9.748393574397038,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.64,0.4639352596863241,83.04,7.384627201177972,25,0.16000000000000003,0.20000000000000004,0.13333214454078468,0.22323693474168835
F_clut,F_clut,0.8,0.5981476947791817,55.04,9.749514887047003,25,0.0,0.0,-0.0008802905520729487,-0.0014738633748347355
F_obj,F_obj,0.68,0.499713795449412,75.56,7.894466187091273,25,0.12,0.15,0.09755360877769675,0.1633332207437899
F_tgt,F_tgt,0.84,0.6343087128822894,48.04,10.22124562487668,25,-0.039999999999999925,-0.049999999999999906,-0.03704130865518063,-0.06201796447123005
F_mat,F_mat,0.04,0.04,192.16,-1.2890577096474922,25,0.76,0.95,0.5572674042271087,0.9330283224617593
F_light,F_light,0.8,0.59861292294298,55.2,9.7601474111188,25,0.0,0.0,-0.0013455187158711857,-0.0022527911390248195
F_sky,F_sky,0.8,0.5939009097742707,55.16,9.728122092782524,25,0.0,0.0,0.003366494452838098,0.00563649452324373
L1,B_L1 (materials + lighting),0.04,0.04,192.16,-1.2815883473478946,25,0.76,0.95,0.5572674042271087,0.9330283224617593
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.12,0.12,177.08,-0.03736493864127945,25,0.68,0.85,0.4772674042271088,0.7990849673852779
L2,B_L2 (+ object appearance),0.04,0.04,192.2,-1.279269907354112,25,0.76,0.95,0.5572674042271087,0.9330283224617593
L3,B_L3 (+ distractors),0.04,0.04,192.2,-1.2721714595644473,25,0.76,0.95,0.5572674042271087,0.9330283224617593
