level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.7420703856574502,25.16,10.488146423558604,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.04,0.04,192.08,-1.1477923299648152,25,0.88,0.9565217391304347,0.7020703856574502,0.9460967574328393
F_clut,F_clut,0.88,0.7052525294409455,32.4,9.898393614597571,25,0.040000000000000036,0.04347826086956525,0.036817856216504685,0.049615045861027406
F_obj,F_obj,0.92,0.7339215764373976,25.28,10.500563602924354,25,0.0,0.0,0.008148809220052566,0.01098118100055022
F_tgt,F_tgt,0.36,0.2894724285779369,132.72,3.290053183585055,25,0.56,0.6086956521739131,0.4525979570795133,0.6099124366464593
F_mat,F_mat,0.72,0.5890982642067965,63.4,7.692067278017152,25,0.20000000000000007,0.21739130434782614,0.15297212145065375,0.20614233421419376
F_light,F_light,0.92,0.7420703856574502,25.16,10.49176979869796,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.6,0.5346856251891,85.2,6.108614859885055,25,0.32000000000000006,0.3478260869565218,0.2073847604683502,0.2794677762064498
L1,B_L1 (materials + lighting),0.6,0.511029027257479,84.68,6.164980229410678,25,0.32000000000000006,0.3478260869565218,0.2310413583999712,0.31134695962199876
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.44,0.39346603826359117,114.64,4.000000976767248,25,0.48000000000000004,0.5217391304347826,0.34860434739385904,0.46977261743844817
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-1.564533545477269,25,0.92,1.0,0.7420703856574502,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-1.6148964215133907,25,0.92,1.0,0.7420703856574502,1.0
