level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7361581341257489,22.28,12.54058726903455,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.76,0.6021913654873043,62.2,9.214940199361497,25,0.24,0.24,0.1339667686384446,0.1819809663551998
F_clut,F_clut,1.0,0.7361581341257489,22.28,12.54058726903455,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.92,0.6896542654911282,35.32,11.299015492317439,25,0.07999999999999996,0.07999999999999996,0.04650386863462075,0.06317103143857548
F_tgt,F_tgt,1.0,0.7341401232235598,23.6,12.54646422988849,25,0.0,0.0,0.0020180109021891157,0.0027412736593417897
F_mat,F_mat,0.04,0.025714290252736315,193.0,-1.1459570361871723,25,0.96,0.96,0.7104438438730126,0.9650696106438134
F_light,F_light,1.0,0.7349914636868654,22.28,12.524444192013357,25,0.0,0.0,0.0011666704388835214,0.0015848095467545745
F_sky,F_sky,0.84,0.6124248095151468,50.04,10.213973071408242,25,0.16000000000000003,0.16000000000000003,0.12373332461060216,0.168079817195182
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.223157712613987,25,1.0,1.0,0.7361581341257489,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.213247229850152,25,1.0,1.0,0.7361581341257489,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.2124667217275023,25,1.0,1.0,0.7361581341257489,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.2124116510580563,25,1.0,1.0,0.7361581341257489,1.0
