level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.8056611208972774,19.56,13.232308654176718,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7760789502246953,26.28,12.607168086045592,25,0.040000000000000036,0.040000000000000036,0.029582170672582064,0.036717882873181146
F_clut,F_clut,1.0,0.8056611208972774,19.56,13.232308654176718,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.96,0.7760789421261213,26.2,12.60594911547389,25,0.040000000000000036,0.040000000000000036,0.029582178771156098,0.0367178929252661
F_tgt,F_tgt,1.0,0.8075587857338821,19.52,13.236325694317657,25,0.0,0.0,-0.0018976648366046955,-0.002355413197165623
F_mat,F_mat,0.2,0.15919474327846866,162.64,0.8754918647448997,25,0.8,0.8,0.6464663776188087,0.8024048335593369
F_light,F_light,1.0,0.8056611187997307,19.48,13.240497452160973,25,0.0,0.0,2.09754669189266e-09,2.603509884598365e-09
F_sky,F_sky,0.88,0.7011140039182852,39.0,11.104533457719963,25,0.12,0.12,0.10454711697899222,0.12976562262624322
L1,B_L1 (materials + lighting),0.04,0.04,192.12,-0.84416449497472,25,0.96,0.96,0.7656611208972773,0.9503513338766411
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.04,0.04,192.12,-1.1185702112156422,25,0.96,0.96,0.7656611208972773,0.9503513338766411
L2,B_L2 (+ object appearance),0.04,0.04,192.12,-1.1105244596051802,25,0.96,0.96,0.7656611208972773,0.9503513338766411
L3,B_L3 (+ distractors),0.04,0.04,192.12,-1.183127373592316,25,0.96,0.96,0.7656611208972773,0.9503513338766411
