level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7327303753345589,27.16,12.48259838676667,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.654842749489497,40.56,11.071246413986051,25,0.07999999999999996,0.0833333333333333,0.07788762584506193,0.10629779857222249
F_clut,F_clut,0.96,0.7327303753345589,27.16,12.48259838676667,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6476443195055458,40.56,11.082019041084173,25,0.07999999999999996,0.0833333333333333,0.08508605582901307,0.11612191700141196
F_tgt,F_tgt,0.96,0.7342713059546397,27.12,12.48285886073689,25,0.0,0.0,-0.0015409306200808714,-0.0021029981449551547
F_mat,F_mat,0.0,0.0,200.0,-2.7511584198550247,25,0.96,1.0,0.7327303753345589,1.0
F_light,F_light,0.92,0.7113943323891442,33.72,11.813593022784826,25,0.039999999999999925,0.04166666666666659,0.02133604294541469,0.029118545734742908
F_sky,F_sky,0.84,0.6625791329310203,50.0,10.91555923406901,25,0.12,0.125,0.07015124240353854,0.09573950359504073
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.3397714978200437,25,0.96,1.0,0.7327303753345589,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.211095090586235,25,0.96,1.0,0.7327303753345589,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.2132533188999632,25,0.96,1.0,0.7327303753345589,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.2132533188999632,25,0.96,1.0,0.7327303753345589,1.0
