level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.84,0.6174690778751166,49.04,10.896855549736543,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.84,0.6162063556508417,49.08,10.852903907520806,25,0.0,0.0,0.0012627222242749259,0.0020449966962237287
F_clut,F_clut,0.96,0.7042471840492507,27.56,12.532988580661124,25,-0.12,-0.14285714285714285,-0.08677810617413406,-0.14053838367544128
F_obj,F_obj,0.8,0.5953367921911845,55.92,10.36245748222225,25,0.039999999999999925,0.04761904761904753,0.022132285683932107,0.035843553105680166
F_tgt,F_tgt,0.84,0.6198260962608855,48.92,10.884033176227662,25,0.0,0.0,-0.00235701838576885,-0.0038172249756700492
F_mat,F_mat,0.6,0.41400621632052376,91.12,7.114327018063935,25,0.24,0.2857142857142857,0.20346286155459287,0.3295110133365145
F_light,F_light,0.84,0.6105407505629435,49.2,10.903393665449974,25,0.0,0.0,0.006928327312173077,0.011220525141138055
F_sky,F_sky,0.92,0.7053352017499769,33.8,11.922000063680018,25,-0.08000000000000007,-0.09523809523809533,-0.08786612387486026,-0.14230044389790678
L1,B_L1 (materials + lighting),0.64,0.47526073262289636,83.44,7.825042090701114,25,0.19999999999999996,0.23809523809523805,0.14220834525222026,0.23030844838675785
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.68,0.47986909204442824,77.32,7.939266675440726,25,0.15999999999999992,0.19047619047619038,0.1375999858306884,0.22284514441469414
L2,B_L2 (+ object appearance),0.6,0.4403059130636304,91.28,6.880774120840512,25,0.24,0.2857142857142857,0.1771631648114862,0.28691827843615114
L3,B_L3 (+ distractors),0.64,0.4643975017473048,83.84,7.367824347930849,25,0.19999999999999996,0.23809523809523805,0.1530715761278118,0.2479016061088821
