level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7159259937203079,27.0,12.592607562784481,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.6703066949503718,33.88,11.876366412184758,25,0.039999999999999925,0.04166666666666659,0.04561929876993609,0.06372069064412021
F_clut,F_clut,0.96,0.7154306334319328,27.04,12.595996778532507,25,0.0,0.0,0.0004953602883750463,0.0006919154950652199
F_obj,F_obj,0.92,0.6786721278857093,34.12,11.881926801690685,25,0.039999999999999925,0.04166666666666659,0.037253865834598554,0.052035917345323535
F_tgt,F_tgt,0.96,0.7239950003950737,26.88,12.561256683324206,25,0.0,0.0,-0.008069006674765844,-0.011270727345483391
F_mat,F_mat,0.72,0.48957495951580404,69.24,8.87497197446325,25,0.24,0.25,0.2263510342045038,0.3161654084219951
F_light,F_light,0.8,0.5795954216523976,56.44,10.205391943021562,25,0.15999999999999992,0.1666666666666666,0.13633057206791022,0.19042550942935974
F_sky,F_sky,0.96,0.737630045510819,27.32,12.583358208898298,25,0.0,0.0,-0.02170405179051116,-0.030316054984574733
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-0.608941661251641,25,0.96,1.0,0.7159259937203079,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-0.810629959339885,25,0.96,1.0,0.7159259937203079,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-0.6484220213300731,25,0.96,1.0,0.7159259937203079,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-0.6308458069403736,25,0.96,1.0,0.7159259937203079,1.0
