level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7828784478999392,19.96,10.970464746576585,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7822117761266101,21.04,10.94569076475799,25,0.0,0.0,0.0006666717733291305,0.0008515648567379374
F_clut,F_clut,0.96,0.7828784478999392,19.96,10.970464746576585,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.96,0.7740213016139725,19.96,10.943776715113502,25,0.0,0.0,0.008857146285966677,0.011313565100336907
F_tgt,F_tgt,0.96,0.7915114680771428,20.16,10.935691080670455,25,0.0,0.0,-0.008633020177203576,-0.011027280416725656
F_mat,F_mat,0.92,0.7605177537718707,27.68,10.42596246288306,25,0.039999999999999925,0.04166666666666659,0.022360694128068515,0.028562153151681174
F_light,F_light,1.0,0.8141803941091733,13.52,11.583774086050878,25,-0.040000000000000036,-0.041666666666666706,-0.0313019462092341,-0.039983149738252656
F_sky,F_sky,0.96,0.7617544086739869,20.36,10.977887344367407,25,0.0,0.0,0.021124039225952296,0.02698252746977164
L1,B_L1 (materials + lighting),0.92,0.7605177606035075,28.2,10.441015276347493,25,0.039999999999999925,0.04166666666666659,0.022360687296431703,0.028562144425375285
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.92,0.7548534762331817,28.04,10.443943373209654,25,0.039999999999999925,0.04166666666666659,0.028024971666757548,0.035797347266276335
L2,B_L2 (+ object appearance),0.64,0.5362868841698227,81.8,6.786916387695591,25,0.31999999999999995,0.3333333333333333,0.24659156373011648,0.3149806517111245
L3,B_L3 (+ distractors),0.64,0.5362868841698227,82.28,6.7821163876955906,25,0.31999999999999995,0.3333333333333333,0.24659156373011648,0.3149806517111245
