level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7302765525699886,26.8,11.97283042703877,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.72,0.537553882914801,75.32,8.708084088621824,25,0.24,0.25,0.19272266965518758,0.2639036800195188
F_clut,F_clut,0.96,0.7302765518815891,26.8,11.960976954797275,25,0.0,0.0,6.883994485562539e-10,9.426558283072888e-10
F_obj,F_obj,0.88,0.6813219418450298,39.8,10.719952567602855,25,0.07999999999999996,0.0833333333333333,0.04895461072495877,0.06703571482978297
F_tgt,F_tgt,0.92,0.6835012400173963,36.96,11.432949181702009,25,0.039999999999999925,0.04166666666666659,0.04677531255259226,0.06405150540296087
F_mat,F_mat,0.52,0.4074761945761551,101.68,5.107201503992269,25,0.43999999999999995,0.4583333333333333,0.3228003579938335,0.44202481492502366
F_light,F_light,0.96,0.7333875504625702,26.6,11.973956065840918,25,0.0,0.0,-0.003110997892581624,-0.004260027083758068
F_sky,F_sky,0.92,0.7094938862708152,34.04,11.36167076389448,25,0.039999999999999925,0.04166666666666659,0.020782666299173358,0.02845862464847737
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.263171830132345,25,0.96,1.0,0.7302765525699886,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.275008204678323,25,0.96,1.0,0.7302765525699886,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.2297267384342616,25,0.96,1.0,0.7302765525699886,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.2297267384342616,25,0.96,1.0,0.7302765525699886,1.0
