level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.6695331286173817,14.92,10.924276864802795,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.6948189530985738,11.36,10.820813345133695,25,0.0,0.0,-0.0252858244811921,-0.03776635300094642
F_clut,F_clut,1.0,0.6788561856506894,15.36,10.903669679213252,25,0.0,0.0,-0.009323057033307713,-0.013924713557580456
F_obj,F_obj,1.0,0.6744191860610992,13.72,10.910301393874192,25,0.0,0.0,-0.004886057443717506,-0.007297708260989941
F_tgt,F_tgt,1.0,0.6772640272916972,14.4,10.94144030728173,25,0.0,0.0,-0.007730898674315534,-0.011546700743964999
F_mat,F_mat,0.24,0.24,153.08,0.3060658726600272,25,0.76,0.76,0.4295331286173817,0.6415412624979265
F_light,F_light,1.0,0.6658942239165371,15.48,10.917236582840939,25,0.0,0.0,0.003638904700844603,0.0054349882706463196
F_sky,F_sky,1.0,0.6694711750489055,14.8,10.924016714497427,25,0.0,0.0,6.195356847615852e-05,9.253249141546682e-05
L1,B_L1 (materials + lighting),0.28,0.28,145.44,0.7313611085977014,25,0.72,0.72,0.38953312861738165,0.5817981395809143
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.32,0.32,138.96,1.277892210077208,25,0.6799999999999999,0.6799999999999999,0.34953312861738167,0.5220550166639021
L2,B_L2 (+ object appearance),0.2,0.2,160.4,-0.4534508762908397,25,0.8,0.8,0.46953312861738167,0.7012843854149388
L3,B_L3 (+ distractors),0.32,0.32,138.84,1.5966100929635036,25,0.6799999999999999,0.6799999999999999,0.34953312861738167,0.5220550166639021
