level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.6211239398376445,46.28,12.283017081958095,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.5776801473193588,57.84,11.16548611995195,25,0.07999999999999996,0.07999999999999996,0.04344379251828567,0.06994383847069466
F_clut,F_clut,0.96,0.5749656512114603,50.52,11.836462464844018,25,0.040000000000000036,0.040000000000000036,0.04615828862618421,0.07431413549806101
F_obj,F_obj,0.92,0.5759631051200234,52.92,11.086928739941477,25,0.07999999999999996,0.07999999999999996,0.04516083471762111,0.07270825003046204
F_tgt,F_tgt,0.96,0.593383618896882,47.32,11.822916692839431,25,0.040000000000000036,0.040000000000000036,0.02774032094076251,0.04466149050383334
F_mat,F_mat,0.52,0.32934589686954957,127.68,5.571355180449604,25,0.48,0.48,0.2917780429680949,0.4697581662113406
F_light,F_light,0.96,0.609348230158476,56.72,11.768969286552393,25,0.040000000000000036,0.040000000000000036,0.011775709679168522,0.018958711657848147
F_sky,F_sky,1.0,0.6140217977157519,44.2,12.308547477154136,25,0.0,0.0,0.00710214212189253,0.01143433969675836
L1,B_L1 (materials + lighting),0.12,0.0847058819492494,180.96,-0.15624035575084924,25,0.88,0.88,0.536418057888395,0.863624831508844
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.08,0.08,185.52,-1.313611351444099,25,0.92,0.92,0.5411239398376445,0.8712012291445228
L2,B_L2 (+ object appearance),0.32,0.24376469995890512,145.64,2.211129798686062,25,0.6799999999999999,0.6799999999999999,0.3773592398787393,0.6075425783417352
L3,B_L3 (+ distractors),0.4,0.2836454380713234,150.64,3.1094732254787063,25,0.6,0.6,0.33747850176632105,0.543335202720627
