level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6779023368512938,29.2,9.339487173029301,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.2,0.2,160.24,0.5666945915407369,25,0.6799999999999999,0.7727272727272727,0.47790233685129374,0.7049722517126055
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.2,0.2,160.24,0.3975999999999989,25,0.6799999999999999,0.7727272727272727,0.47790233685129374,0.7049722517126055
L2,B_L2 (+ object appearance),0.2,0.2,160.28,0.39719999999999894,25,0.6799999999999999,0.7727272727272727,0.47790233685129374,0.7049722517126055
L3,B_L3 (+ distractors),0.2,0.2,160.28,0.39719999999999894,25,0.6799999999999999,0.7727272727272727,0.47790233685129374,0.7049722517126055
