level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.764838523500334,13.52,11.588227097054462,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7739005358979663,12.8,11.553335522455647,25,0.0,0.0,-0.009062012397632269,-0.011848268777256891
F_clut,F_clut,1.0,0.7457390621243255,13.48,11.605837629260115,25,0.0,0.0,0.019099461376008486,0.024971887253532343
F_obj,F_obj,1.0,0.7611520530830017,13.28,11.571838086922345,25,0.0,0.0,0.003686470417332277,0.0048199329715518276
F_tgt,F_tgt,1.0,0.762602932532258,14.2,11.562564113584804,25,0.0,0.0,0.0022355909680760178,0.002922958113883553
F_mat,F_mat,1.0,0.6873680789955237,24.8,11.452436449734886,25,0.0,0.0,0.07747044450481033,0.10128993522745393
F_light,F_light,1.0,0.7703970947527057,13.56,11.579588722348264,25,0.0,0.0,-0.005558571252371691,-0.007267640268605356
F_sky,F_sky,1.0,0.6811391858237318,27.32,11.43684872515717,25,0.0,0.0,0.0836993376766022,0.10943399829489062
L1,B_L1 (materials + lighting),1.0,0.6718825256656966,31.04,11.395451056861148,25,0.0,0.0,0.09295599783463737,0.1215367623079681
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",1.0,0.667204020168833,28.8,11.382568923558015,25,0.0,0.0,0.09763450333150103,0.1276537469434336
L2,B_L2 (+ object appearance),1.0,0.5902417124189645,40.64,11.279063421133733,25,0.0,0.0,0.17459681108136949,0.22827931088292422
L3,B_L3 (+ distractors),0.96,0.5426989606264349,49.12,10.765780318882976,25,0.040000000000000036,0.040000000000000036,0.22213956287389913,0.29043981971156835
