level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.792224325165998,21.56,13.260927230504597,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.679256707457659,41.28,11.41838312530722,25,0.12,0.12,0.11296761770833896,0.14259549236217708
F_clut,F_clut,1.0,0.806348890514384,21.08,13.21866261864627,25,0.0,0.0,-0.01412456534838602,-0.017828997292435377
F_obj,F_obj,0.96,0.7183029725254587,30.96,12.558624507030217,25,0.040000000000000036,0.040000000000000036,0.07392135264053923,0.09330861258905448
F_tgt,F_tgt,1.0,0.797260240825433,19.4,13.199692041725363,25,0.0,0.0,-0.005035915659435064,-0.0063566789095750986
F_mat,F_mat,0.76,0.48484993738905574,89.12,9.035876090757972,25,0.24,0.24,0.3073743877769422,0.38798908088632195
F_light,F_light,0.88,0.6999184568367958,44.04,11.346623646362792,25,0.12,0.12,0.09230586832920218,0.11651481202607729
F_sky,F_sky,0.92,0.7212082129701785,41.24,12.004674191462561,25,0.07999999999999996,0.07999999999999996,0.07101611219581949,0.08964141839615844
L1,B_L1 (materials + lighting),0.24,0.16110391683742734,169.96,1.2708498550266092,25,0.76,0.76,0.6311204083285706,0.7966435620319149
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.08,0.024444435105238648,189.08,-1.0021819845752336,25,0.92,0.92,0.7677798900607593,0.9691445537220575
L2,B_L2 (+ object appearance),0.12,0.055233867451657766,182.84,-0.21858035157006347,25,0.88,0.88,0.7369904577143401,0.9302800157769904
L3,B_L3 (+ distractors),0.08,0.050198743485818126,185.52,-0.6532998228686919,25,0.92,0.92,0.7420255816801798,0.9366356953564892
