level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7656507899242956,15.04,10.90692634723446,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),1.0,0.7737777726335778,36.44,10.426585296570059,25,0.0,0.0,-0.008126982709282249,-0.010614477012537022
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",1.0,0.7724285644958545,42.08,10.371866769182768,25,0.0,0.0,-0.0067777745715589255,-0.00885230533390958
L2,B_L2 (+ object appearance),1.0,0.7769999935154895,38.36,10.417843492420971,25,0.0,0.0,-0.011349203591193957,-0.014822950280396263
L3,B_L3 (+ distractors),1.0,0.7733333262236168,44.12,10.355012516650676,25,0.0,0.0,-0.007682536299321252,-0.010033995132534076
