level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7767618995993741,7.44,10.698204902937837,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.6584285661642078,30.6,9.26159362948023,25,0.12,0.12,0.11833333343516639,0.15234183537606372
F_clut,F_clut,1.0,0.7767618995993741,7.44,10.698204902937837,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6584285661642078,30.6,9.26159362948023,25,0.12,0.12,0.11833333343516639,0.15234183537606372
F_mat,F_mat,0.88,0.6567618995993741,30.52,9.255814405753263,25,0.12,0.12,0.12,0.15448749489630179
F_light,F_light,1.0,0.7767618995993741,7.44,10.701318181293153,25,0.0,0.0,0.0,0.0
F_sky,F_sky,1.0,0.7767618995993741,7.68,10.70046880350907,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.88,0.6567618995993741,30.52,9.255814405753263,25,0.12,0.12,0.12,0.15448749489630179
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.88,0.6567618995993741,30.52,9.255814405753263,25,0.12,0.12,0.12,0.15448749489630179
L2,B_L2 (+ object appearance),0.88,0.6567618995993741,30.52,9.255814405753263,25,0.12,0.12,0.12,0.15448749489630179
L3,B_L3 (+ distractors),0.88,0.6567618995993741,30.52,9.255814405753263,25,0.12,0.12,0.12,0.15448749489630179
