level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.84,0.6510476137023474,37.24,8.79179719604095,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.6984285649778842,21.76,9.745063046483363,25,-0.08000000000000007,-0.09523809523809533,-0.047380951275536765,-0.07277647637181706
F_clut,F_clut,0.84,0.6510476137023474,37.24,8.79179719604095,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.92,0.6984285649778842,21.76,9.745063046483363,25,-0.08000000000000007,-0.09523809523809533,-0.047380951275536765,-0.07277647637181706
F_mat,F_mat,0.84,0.6203333242003608,37.52,8.777915746431889,25,0.0,0.0,0.030714289501986625,0.04717671773239752
F_light,F_light,0.92,0.6977142782792811,21.8,9.74960081769864,25,-0.08000000000000007,-0.09523809523809533,-0.04666666457693369,-0.07167934202469749
F_sky,F_sky,0.8,0.6119999932732193,44.92,8.309917050843698,25,0.039999999999999925,0.04761904761904753,0.03904762042912813,0.05997659711410956
L1,B_L1 (materials + lighting),0.6,0.4443333237923907,83.88,5.73203275265489,25,0.24,0.2857142857142857,0.20671428990995672,0.3175102489577121
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.64,0.48433332456667727,75.96,6.248078400282107,25,0.19999999999999996,0.23809523809523805,0.16671428913567016,0.25607080899599194
L2,B_L2 (+ object appearance),0.64,0.48433332456667727,75.96,6.248078400282107,25,0.19999999999999996,0.23809523809523805,0.16671428913567016,0.25607080899599194
L3,B_L3 (+ distractors),0.64,0.48433332456667727,75.92,6.242285913506518,25,0.19999999999999996,0.23809523809523805,0.16671428913567016,0.25607080899599194
