level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7333875511509695,26.56,11.972055370032399,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.263171830132345,25,0.96,1.0,0.7333875511509695,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.2658036070847096,25,0.96,1.0,0.7333875511509695,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.2297267384342616,25,0.96,1.0,0.7333875511509695,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.2205136317790943,25,0.96,1.0,0.7333875511509695,1.0
