level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7678995943616712,26.8,12.626098455128174,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.7114268326472932,41.24,11.928777196412081,25,0.039999999999999925,0.04166666666666659,0.056472761714377984,0.07354185642111437
F_clut,F_clut,1.0,0.8056400094259161,20.04,13.233346082994615,25,-0.040000000000000036,-0.041666666666666706,-0.03774041506424486,-0.04914759083264939
F_obj,F_obj,1.0,0.7837765793819438,29.92,13.134663848733489,25,-0.040000000000000036,-0.041666666666666706,-0.01587698502027257,-0.020675860668308555
F_tgt,F_tgt,0.96,0.7564892071224452,26.84,12.574503205275143,25,0.0,0.0,0.01141038723922605,0.014859217693311996
F_mat,F_mat,0.92,0.6599432803631338,45.32,12.012210523752312,25,0.039999999999999925,0.04166666666666659,0.10795631399853745,0.1405864969733157
F_light,F_light,0.96,0.7570256636840292,30.76,12.56336657031114,25,0.0,0.0,0.010873930677641974,0.014160615212567083
F_sky,F_sky,0.96,0.7703980284864167,30.12,12.555013179336836,25,0.0,0.0,-0.0024984341247454855,-0.0032535947968853254
L1,B_L1 (materials + lighting),0.76,0.48231336812436626,107.88,9.160854910742648,25,0.19999999999999996,0.2083333333333333,0.28558622623730495,0.37190568706407906
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.08,0.05818180180665729,191.4,0.1004004630237337,25,0.88,0.9166666666666667,0.7097177925550139,0.9242325399910885
L2,B_L2 (+ object appearance),0.08,0.045714286010092475,186.36,0.17330043136389656,25,0.88,0.9166666666666667,0.7221853083515788,0.9404684071384448
L3,B_L3 (+ distractors),0.08,0.05697054361469924,192.0,0.3112078390673589,25,0.88,0.9166666666666667,0.710929050746972,0.9258099053144352
