level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.7002272631305029,21.64,9.910789094170417,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.6793663038322785,14.84,10.412827095302397,25,-0.039999999999999925,-0.04347826086956513,0.020860959298224402,0.02979169820518185
F_clut,F_clut,0.92,0.6983947673180001,21.64,9.910516085484549,25,0.0,0.0,0.0018324958125027768,0.0026170015207780486
F_obj,F_obj,0.92,0.7002272634207977,21.72,9.909046411561674,25,0.0,0.0,-2.9029478820774557e-10,-4.145722446023109e-10
F_tgt,F_tgt,1.0,0.7212519195984554,6.84,10.897614801497406,25,-0.07999999999999996,-0.08695652173913039,-0.021024656467952485,-0.03002547540630973
F_mat,F_mat,0.48,0.45,106.24,3.9820148099235184,25,0.44000000000000006,0.4782608695652174,0.25022726313050286,0.3573515004426034
F_light,F_light,0.88,0.6802272631305029,29.4,9.393674964763681,25,0.040000000000000036,0.04347826086956525,0.020000000000000018,0.02856215553588432
F_sky,F_sky,0.88,0.6602272608749477,29.4,9.393101399394574,25,0.040000000000000036,0.04347826086956525,0.04000000225555522,0.05712431429294454
L1,B_L1 (materials + lighting),0.24,0.24,152.28,0.9032117304053807,25,0.68,0.7391304347826088,0.4602272631305029,0.6572541335693886
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.24,0.24,152.44,0.884591203982813,25,0.68,0.7391304347826088,0.4602272631305029,0.6572541335693886
L2,B_L2 (+ object appearance),0.2,0.2,160.44,0.3955999999999989,25,0.72,0.7826086956521738,0.5002272631305029,0.7143784446411572
L3,B_L3 (+ distractors),0.2,0.2,160.44,0.3856939841917741,25,0.72,0.7826086956521738,0.5002272631305029,0.7143784446411572
