level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7346029872798645,27.76,11.994010972941174,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.32,0.2547142877670215,139.6,3.749881758919472,25,0.6399999999999999,0.6666666666666666,0.479888699512843,0.6532626572753345
F_clut,F_clut,0.92,0.7086366638430265,34.28,11.362262757899684,25,0.039999999999999925,0.04166666666666659,0.025966323436838024,0.03534742423657683
F_obj,F_obj,0.84,0.6450741744221627,48.92,10.257763563095054,25,0.12,0.125,0.08952881285770176,0.12187373915972605
F_tgt,F_tgt,0.24,0.17081818077204566,154.64,3.0161991499470595,25,0.72,0.75,0.5637848065078188,0.7674687093166306
F_mat,F_mat,0.32,0.23103247529587,140.16,2.4258300869189577,25,0.6399999999999999,0.6666666666666666,0.5035705119839945,0.6855002235270619
F_light,F_light,0.92,0.7122383706799482,34.92,11.415379456776941,25,0.039999999999999925,0.04166666666666659,0.022364616599916287,0.03044449449181991
F_sky,F_sky,0.44,0.3167533425973997,119.36,4.295423256224351,25,0.52,0.5416666666666667,0.4178496446824648,0.5688101626563017
L1,B_L1 (materials + lighting),0.36,0.2528491879249245,135.08,3.0323716693176896,25,0.6,0.625,0.48175379935494,0.6558015794882746
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.24,0.14052233436282743,156.0,1.348778642221454,25,0.72,0.75,0.594080652917037,0.8087098244955923
L2,B_L2 (+ object appearance),0.28,0.19103247299613677,147.96,1.842222308435205,25,0.6799999999999999,0.7083333333333333,0.5435705142837277,0.7399514073533731
L3,B_L3 (+ distractors),0.28,0.19103247299613677,147.96,1.7769072047136596,25,0.6799999999999999,0.7083333333333333,0.5435705142837277,0.7399514073533731
