level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7964903409116586,13.24,11.582114331933735,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.8017600732839122,12.92,11.578395369645843,25,0.0,0.0,-0.005269732372253588,-0.006616191184719052
F_clut,F_clut,1.0,0.7861907981380412,14.28,11.560052347620765,25,0.0,0.0,0.010299542773617443,0.012931158414085275
F_obj,F_obj,1.0,0.7875641411499423,15.76,11.556114125042308,25,0.0,0.0,0.00892619976171627,0.011206915267169956
F_tgt,F_tgt,1.0,0.7978674924014415,14.04,11.56181874888252,25,0.0,0.0,-0.0013771514897829018,-0.0017290247213878596
F_mat,F_mat,1.0,0.7703281501444862,20.16,11.491907309151495,25,0.0,0.0,0.02616219076717241,0.03284683997200431
F_light,F_light,0.96,0.7558044246580196,21.52,11.078057356348229,25,0.040000000000000036,0.040000000000000036,0.04068591625363904,0.05108149360238338
F_sky,F_sky,0.96,0.6721881466764728,35.12,10.949499822725938,25,0.040000000000000036,0.040000000000000036,0.12430219423518585,0.15606240006992453
L1,B_L1 (materials + lighting),1.0,0.6860772357912975,28.16,11.39231103345675,25,0.0,0.0,0.11041310512036107,0.13862453748526668
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.96,0.5926964583194851,41.28,10.769187006504938,25,0.040000000000000036,0.040000000000000036,0.20379388259217346,0.25586485124089775
L2,B_L2 (+ object appearance),0.96,0.5165880141848675,70.28,10.543681373266727,25,0.040000000000000036,0.040000000000000036,0.27990232672679105,0.35141961220322687
L3,B_L3 (+ distractors),0.92,0.523676701553789,70.24,10.112904182117074,25,0.07999999999999996,0.07999999999999996,0.2728136393578696,0.3425197084569897
