level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6583947576225335,29.6,9.43625107392824,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.681251909046425,14.44,10.406786504632048,25,-0.07999999999999996,-0.09090909090909087,-0.022857151423891442,-0.03471648453950138
F_clut,F_clut,0.88,0.6583947576225335,29.6,9.436410554553285,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.92,0.6698233321106577,22.08,9.91635637195859,25,-0.040000000000000036,-0.0454545454545455,-0.011428574488124177,-0.017358240410954684
F_tgt,F_tgt,0.92,0.661251909046425,22.24,9.906874636875177,25,-0.040000000000000036,-0.0454545454545455,-0.002857151423891424,-0.00433957195256021
F_mat,F_mat,0.8,0.5643947613739774,45.08,8.358961637236513,25,0.07999999999999996,0.09090909090909087,0.09399999624855615,0.14277148346075927
F_light,F_light,0.88,0.6583947576225335,29.56,9.428851055260948,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.84,0.6183947576225336,37.28,8.914153007304474,25,0.040000000000000036,0.0454545454545455,0.039999999999999925,0.06075382517388216
L1,B_L1 (materials + lighting),0.84,0.6043947613739773,37.52,8.875185022389012,25,0.040000000000000036,0.0454545454545455,0.053999996248556226,0.0820176582868771
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.8,0.5643947613739774,45.12,8.359248585315054,25,0.07999999999999996,0.09090909090909087,0.09399999624855615,0.14277148346075927
L2,B_L2 (+ object appearance),0.84,0.5543240259493348,37.68,8.880724861195372,25,0.040000000000000036,0.0454545454545455,0.10407073167319869,0.15806737594478817
L3,B_L3 (+ distractors),0.84,0.5757526017089779,37.64,8.868999471326802,25,0.040000000000000036,0.0454545454545455,0.08264215591355561,0.12552067730912198
