level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.88,0.6532460563502278,40.52,10.854118371861473,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.76,0.5697400483528766,61.24,9.350474481219328,25,0.12,0.13636363636363635,0.0835060079973512,0.12783239513746217
F_clut,F_clut,0.92,0.6822270291844282,34.12,11.487413829115814,25,-0.040000000000000036,-0.0454545454545455,-0.028980972834200425,-0.04436455842706645
F_obj,F_obj,0.76,0.5742986894777454,62.52,9.248538166714138,25,0.12,0.13636363636363635,0.07894736687248238,0.12085395098069443
F_tgt,F_tgt,0.88,0.6687122669888617,39.0,10.834548660974262,25,0.0,0.0,-0.015466210638633848,-0.023675934187870364
F_mat,F_mat,0.64,0.4976877755012125,82.88,7.14642263095614,25,0.24,0.2727272727272727,0.1555582808490153,0.23813122075032492
F_light,F_light,0.88,0.653246056899137,40.6,10.8523717549248,25,0.0,0.0,-5.489091403632074e-10,-8.402793021515283e-10
F_sky,F_sky,0.88,0.6529278718862733,40.64,10.860448341733905,25,0.0,0.0,0.0003181844639544851,0.00048708210460882655
L1,B_L1 (materials + lighting),0.68,0.5217302166583235,77.96,7.747080920592518,25,0.19999999999999996,0.2272727272727272,0.13151583969190428,0.20132664929766386
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.6,0.47997689082622264,93.08,6.695807040842269,25,0.28,0.31818181818181823,0.17326916552400518,0.26524333953439067
L2,B_L2 (+ object appearance),0.4,0.3229498526483832,128.12,4.094005880352235,25,0.48,0.5454545454545454,0.3302962037018446,0.5056229585942749
L3,B_L3 (+ distractors),0.4,0.32444985809135546,128.32,4.096424334589794,25,0.48,0.5454545454545454,0.32879619825887235,0.5033267251484077
