level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7786666613691564,8.08,10.682144748913377,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.76,0.5403333289108333,56.8,7.79102284369256,25,0.24,0.24,0.2383333324583231,0.30607876808190737
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.6,0.446999996330483,86.48,5.8690591715097415,25,0.4,0.4,0.3316666650386734,0.42594178162898677
L2,B_L2 (+ object appearance),0.6,0.446999996330483,86.48,5.8690591715097415,25,0.4,0.4,0.3316666650386734,0.42594178162898677
L3,B_L3 (+ distractors),0.6,0.446999996330483,86.48,5.8690591715097415,25,0.4,0.4,0.3316666650386734,0.42594178162898677
