level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7780476121979722,12.0,10.679953947318237,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.92,0.6903333261924758,69.64,9.22447710278105,25,0.07999999999999996,0.07999999999999996,0.08771428600549647,0.11273639894312508
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.8,0.569438591699972,70.24,7.966688191822491,25,0.19999999999999996,0.19999999999999996,0.20860902049800023,0.268118579412747
L2,B_L2 (+ object appearance),0.76,0.5627912047165406,93.32,7.228847261718766,25,0.24,0.24,0.2152564074814316,0.27666225576264625
L3,B_L3 (+ distractors),0.8,0.5718095158220535,81.08,7.86286138406399,25,0.19999999999999996,0.19999999999999996,0.20623809637591872,0.2650713055892548
