level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7786666613691564,9.68,10.673872453185423,25,0.0,0.0,0.0,0.0
F_objall,F_objall,1.0,0.7786666613691564,9.68,10.670347143992322,25,0.0,0.0,0.0,0.0
F_clut,F_clut,1.0,0.7786666613691564,9.68,10.673872453185423,25,0.0,0.0,0.0,0.0
F_obj,F_obj,1.0,0.7786666613691564,9.68,10.670347143992322,25,0.0,0.0,0.0,0.0
F_mat,F_mat,0.8,0.5786666613691565,47.92,8.261946284147777,25,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.2568493168159185
F_light,F_light,1.0,0.7786666613691564,9.6,10.661591616974995,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.92,0.6986666613691564,25.04,9.705481680317547,25,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.10273972672636736
L1,B_L1 (materials + lighting),0.92,0.6986666613691564,24.92,9.710815214935145,25,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.10273972672636736
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.92,0.7319999926626918,24.68,9.65935518531833,25,0.07999999999999996,0.07999999999999996,0.04666666870646463,0.059931509876651225
L2,B_L2 (+ object appearance),0.92,0.7319999926626918,24.68,9.65935518531833,25,0.07999999999999996,0.07999999999999996,0.04666666870646463,0.059931509876651225
L3,B_L3 (+ distractors),0.92,0.7319999926626918,24.68,9.65935518531833,25,0.07999999999999996,0.07999999999999996,0.04666666870646463,0.059931509876651225
