level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7854497515861977,20.92,10.960632283903848,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.16,0.14909090789788806,169.04,0.7917208742197012,25,0.7999999999999999,0.8333333333333333,0.6363588436883096,0.8101840281993821
F_clut,F_clut,0.96,0.7854497515861977,20.92,10.960632283903848,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.96,0.7746043906725159,21.0,10.95831047717651,25,0.0,0.0,0.010845360913681823,0.013807835436677988
F_tgt,F_tgt,0.76,0.5941069143960753,62.08,8.21068683347184,25,0.19999999999999996,0.2083333333333333,0.19134283719012235,0.24360926565157084
F_mat,F_mat,0.84,0.7017534487423724,44.24,9.30891273063142,25,0.12,0.125,0.08369630284382523,0.10655844333110104
F_light,F_light,0.96,0.7828784510218069,20.84,10.96676172225574,25,0.0,0.0,0.0025713005643908105,0.0032736665320704833
F_sky,F_sky,0.96,0.7854497525414439,21.16,10.948603041151056,25,0.0,0.0,-9.552462154616137e-10,-1.2161773729414465e-09
L1,B_L1 (materials + lighting),0.72,0.5862183912878902,66.44,7.694413158350265,25,0.24,0.25,0.19923136029830746,0.2536525855358211
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.68,0.5662760119175577,78.2,7.0237122169093835,25,0.2799999999999999,0.2916666666666666,0.21917373966863996,0.2790423438622568
L2,B_L2 (+ object appearance),0.16,0.13987615282616805,169.6,0.2969970662203092,25,0.7999999999999999,0.8333333333333333,0.6455735987600296,0.821915848157452
L3,B_L3 (+ distractors),0.16,0.13987615282616805,169.6,0.2902223796122113,25,0.7999999999999999,0.8333333333333333,0.6455735987600296,0.821915848157452
