level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7386666576562255,14.2,10.236267291916475,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.88,0.6906666582667529,29.92,9.237309315511839,25,0.07999999999999996,0.0833333333333333,0.047999999389472636,0.06498194942462365
F_clut,F_clut,0.96,0.7386666576562255,14.08,10.237773572960625,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6906666582667529,29.92,9.237309315511839,25,0.07999999999999996,0.0833333333333333,0.047999999389472636,0.06498194942462365
F_mat,F_mat,0.92,0.6986666576965801,22.4,9.761863644830173,25,0.039999999999999925,0.04166666666666659,0.03999999995964543,0.05415162515465992
F_light,F_light,0.96,0.7386666576562255,14.44,10.237182524060286,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.92,0.6986666579614892,22.04,9.72467432585231,25,0.039999999999999925,0.04166666666666659,0.03999999969473633,0.05415162479602847
L1,B_L1 (materials + lighting),0.8,0.642666658266753,45.08,8.195477402057875,25,0.15999999999999992,0.1666666666666666,0.09599999938947257,0.12996389967577343
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.8,0.642666658266753,45.04,8.198868751804753,25,0.15999999999999992,0.1666666666666666,0.09599999938947257,0.12996389967577343
L2,B_L2 (+ object appearance),0.8,0.642666658266753,45.04,8.198868751804753,25,0.15999999999999992,0.1666666666666666,0.09599999938947257,0.12996389967577343
L3,B_L3 (+ distractors),0.8,0.642666658266753,45.04,8.198868751804753,25,0.15999999999999992,0.1666666666666666,0.09599999938947257,0.12996389967577343
