level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.8108010399906269,10.72,11.614190255579045,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.72,0.5310002924674544,64.12,7.868348619854145,25,0.28,0.28,0.2798007475231725,0.34509174720151703
F_clut,F_clut,1.0,0.8108010399906269,10.72,11.614190255579045,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.84,0.6349021050886776,41.28,9.386393785281966,25,0.16000000000000003,0.16000000000000003,0.1758989349019493,0.216944634042382
F_tgt,F_tgt,1.0,0.8189297917099005,10.56,11.581017395471704,25,0.0,0.0,-0.00812875171927363,-0.010025581268824718
F_mat,F_mat,0.92,0.748123210733321,24.96,10.414853417464167,25,0.07999999999999996,0.07999999999999996,0.06267782925730592,0.07730358764467112
F_light,F_light,1.0,0.8160216435516768,10.64,11.597594882975217,25,0.0,0.0,-0.005220603561049919,-0.006438821984133457
F_sky,F_sky,1.0,0.8069780489491802,10.8,11.613156416934789,25,0.0,0.0,0.0038229910414466772,0.004715079104352002
L1,B_L1 (materials + lighting),0.92,0.7426142933991849,25.16,10.400907408358536,25,0.07999999999999996,0.07999999999999996,0.06818674659144197,0.0840980009007268
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.84,0.6441464353657186,41.08,9.347358809343563,25,0.16000000000000003,0.16000000000000003,0.16665460462490833,0.20554315597182127
L2,B_L2 (+ object appearance),0.72,0.5591889567967451,63.84,7.843492679013118,25,0.28,0.28,0.25161208319388184,0.3103253089028975
L3,B_L3 (+ distractors),0.64,0.516847408639156,78.6,6.739794588748131,25,0.36,0.36,0.2939536313514709,0.362547180939567
