level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7777142787503335,12.08,10.676084981356883,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.88,0.6533809450359727,48.4,9.041619167333058,25,0.12,0.12,0.12433333371436084,0.15987019540665406
L2,B_L2 (+ object appearance),0.96,0.768761899282442,40.48,9.944037860916126,25,0.040000000000000036,0.040000000000000036,0.008952379467891514,0.011511141961128195
L3,B_L3 (+ distractors),0.92,0.6970952305545408,38.88,9.566242755361264,25,0.07999999999999996,0.07999999999999996,0.08061904819579269,0.10366152505947945
