level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.8167516746380917,14.72,11.545150441804259,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.2,0.1649655195488574,167.44,1.510338972300621,25,0.8,0.8,0.6517861550892343,0.7980224287609147
F_clut,F_clut,1.0,0.8167516746380917,14.72,11.545150441804259,25,0.0,0.0,0.0,0.0
F_obj,F_obj,1.0,0.7881050238834788,15.4,11.547574686923292,25,0.0,0.0,0.028646650754612923,0.035073880647145846
F_tgt,F_tgt,0.08,0.08,184.2,0.1978318877825227,25,0.92,0.92,0.7367516746380918,0.9020510119731943
F_mat,F_mat,0.28,0.23733332866348575,146.8,1.7188724136678644,25,0.72,0.72,0.579418345974606,0.7094180079047284
F_light,F_light,1.0,0.8133723605940694,14.84,11.555354376030591,25,0.0,0.0,0.0033793140440223635,0.0041375048854595375
F_sky,F_sky,0.12,0.1119438157242587,176.88,-0.1754729147231486,25,0.88,0.88,0.704807858913833,0.8629402066743704
L1,B_L1 (materials + lighting),0.96,0.7778584098016339,24.12,11.00601979633562,25,0.040000000000000036,0.040000000000000036,0.03889326483645783,0.047619449147369916
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.88,0.6664327031967772,42.48,9.78279165512126,25,0.12,0.12,0.15031897144131456,0.18404488917383846
L2,B_L2 (+ object appearance),0.12,0.12,177.6,-0.12167292167017785,25,0.88,0.88,0.6967516746380917,0.8530765179597913
L3,B_L3 (+ distractors),0.12,0.12,177.6,-0.14348674906788822,25,0.88,0.88,0.6967516746380917,0.8530765179597913
