level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.8080871061839936,11.28,11.604383558491582,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.2,0.18817174471425246,162.16,1.5014672759346612,25,0.8,0.8,0.6199153614697411,0.7671392808098988
F_clut,F_clut,1.0,0.8080871061839936,11.2,11.60518355849158,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.96,0.7596972151767113,19.32,11.09266931172819,25,0.040000000000000036,0.040000000000000036,0.048389891007282304,0.059882023406848416
F_tgt,F_tgt,0.36,0.31031574515636445,131.4,3.587238726484646,25,0.64,0.64,0.49777136102762914,0.6159872583269401
F_mat,F_mat,0.52,0.44119249738566557,100.92,4.688252211111241,25,0.48,0.48,0.366894608798328,0.4540285397336728
F_light,F_light,1.0,0.8141803586519568,11.16,11.598558194647817,25,0.0,0.0,-0.006093252467963217,-0.007540341160419212
F_sky,F_sky,0.4,0.34560618416522687,124.76,3.433229110239147,25,0.6,0.6,0.4624809220187667,0.5723156804255014
L1,B_L1 (materials + lighting),0.48,0.3950946602878377,109.96,4.667010408583793,25,0.52,0.52,0.4129924458961559,0.511074168534155
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.48,0.3785589899601527,111.44,4.770355067061787,25,0.52,0.52,0.4295281162238409,0.5315369010801189
L2,B_L2 (+ object appearance),0.24,0.2107991521151927,155.8,1.5671831667126914,25,0.76,0.76,0.5972879540688009,0.7391380823898509
L3,B_L3 (+ distractors),0.24,0.2107991521151927,155.8,1.5671831667126914,25,0.76,0.76,0.5972879540688009,0.7391380823898509
