level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7824326486089039,20.04,10.948681914896401,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.84,0.554904499723216,69.64,9.060420218713102,25,0.12,0.125,0.22752814888568795,0.2907958266953876
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.72,0.47817049334472955,94.92,7.326923007289513,25,0.24,0.25,0.3042621552641744,0.38886689583458156
L2,B_L2 (+ object appearance),0.6,0.4128039626451682,113.16,5.793663526415091,25,0.36,0.375,0.3696286859637357,0.47240958901817665
L3,B_L3 (+ distractors),0.48,0.3322952982873298,139.56,4.172931349156519,25,0.48,0.5,0.45013735032157415,0.5753049174544014
