level,variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
A,A (train visuals),0,10000,1.0,0.905578708316314,40,7.7500002272517445,7.018235195245775,16.668119468815917
A,A (train visuals),1,10001,1.0,0.606091649929368,9,1.7499996442838754,1.0606601717798212,11.547224354278427
A,A (train visuals),2,10002,1.0,0.8238539337523987,32,5.25000047019007,4.325233539568032,14.45869041254122
A,A (train visuals),3,10003,1.0,0.9349711338911314,20,3.7500006766666347,3.5061423847555133,13.299099744250045
A,A (train visuals),4,10004,1.0,0.6388763898640025,7,1.7500004797295616,1.118033988749895,11.556685948336026
A,A (train visuals),5,10005,1.0,0.9114186588968328,14,2.7500006766666347,2.506401928692887,12.434172334736486
A,A (train visuals),6,10006,1.0,0.8236022266000791,13,2.7500000763160974,2.264906186004325,12.470655827263144
A,A (train visuals),7,10007,1.0,0.4999998776827667,4,0.5000001223172632,0.25,10.356971408989743
A,A (train visuals),8,10008,1.0,0.6060916823808313,15,1.7499995505850987,1.0606601717798212,11.56171874847142
A,A (train visuals),9,10009,1.0,0.8,24,3.75,3.0,13.230069255031024
A,A (train visuals),10,10010,1.0,0.7692304710925467,16,3.2500012596344785,2.5,13.034331134646646
A,A (train visuals),11,10011,1.0,0.8455033241520846,29,5.5000006228220375,4.650268809434569,15.015792294838334
A,A (train visuals),12,10012,1.0,0.6373772594941294,12,2.000000563888862,1.2747548783981961,11.783534481641905
A,A (train visuals),13,10013,1.0,0.5270464379549149,13,1.499999541045608,0.7905694150420949,11.369999334049929
A,A (train visuals),14,10014,1.0,0.8584645891188207,23,5.250000001696258,4.5069390943299865,14.437868996219827
A,A (train visuals),15,10015,0.0,0.0,200,0.7500001127777723,4.252438262865846,-1.3231932287450134
A,A (train visuals),16,10016,1.0,0.7985954467481107,19,3.5000011373172155,2.7950849718747373,13.164150733477936
A,A (train visuals),17,10017,1.0,0.8165568383979948,38,6.7500019649195835,5.511760263654987,15.662838159810585
A,A (train visuals),18,10018,1.0,0.7919716700314864,20,3.2499995045838186,2.57390753524675,13.046638275099756
A,A (train visuals),19,10019,1.0,0.7692309376171339,15,3.249999288567765,2.5,12.967024861767467
A,A (train visuals),20,10020,1.0,0.8860366983030568,24,5.500000752982616,4.873202507837043,14.595135829122203
A,A (train visuals),21,10021,1.0,0.49999977444455707,4,0.5000002255555447,0.25,10.373049349085333
A,A (train visuals),22,10022,1.0,0.811346702447323,29,6.50000272574553,5.273755777432247,15.428930579400301
A,A (train visuals),23,10023,1.0,0.9048461810673951,36,7.000001617046789,6.333924730650377,15.858845785856891
A,A (train visuals),24,10024,1.0,0.6060913248274679,9,1.7500005829678433,1.0606601717798212,11.621719546077733
L1,B_L1 (materials + lighting),0,10000,0.0,0.0,200,0.75,7.018235195245775,-1.2528391544862232
L1,B_L1 (materials + lighting),1,10001,0.0,0.0,200,0.25,1.0606601717798212,-1.8070216326379174
L1,B_L1 (materials + lighting),2,10002,0.0,0.0,200,3.75,4.325233539568032,1.3344438415254054
L1,B_L1 (materials + lighting),3,10003,1.0,0.9349711596310776,22,3.7500005734283532,3.5061423847555133,13.263227058486637
L1,B_L1 (materials + lighting),4,10004,0.0,0.0,200,1.0000004511110894,1.118033988749895,-1.0466927809018487
L1,B_L1 (materials + lighting),5,10005,0.0,0.0,200,2.2500006766666347,2.506401928692887,0.16543847737823025
L1,B_L1 (materials + lighting),6,10006,0.0,0.0,200,0.750000338333317,2.264906186004325,-1.2500088530237226
