level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.8,0.6079117694028677,55.48,9.788591725132816,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.28,0.22383332720166113,147.76,2.678131686668802,25,0.52,0.65,0.38407844220120657,0.6317996484563452
F_clut,F_clut,0.8,0.6069398609207262,55.6,9.792566906773079,25,0.0,0.0,0.0009719084821415702,0.0015987656943971405
F_obj,F_obj,0.76,0.5688620115086283,62.2,9.148260332577594,25,0.040000000000000036,0.050000000000000044,0.03904975789423948,0.0642358971477009
F_tgt,F_tgt,0.44,0.3630063664995869,120.08,4.914211222439183,25,0.36000000000000004,0.45,0.24490540290328083,0.4028634009567598
F_mat,F_mat,0.36,0.23160226771177206,133.16,3.3022431639538308,25,0.44000000000000006,0.55,0.37630950169109567,0.6190199312323439
F_light,F_light,0.84,0.6134062469654142,49.36,10.43379459313138,25,-0.039999999999999925,-0.049999999999999906,-0.005494477562546507,-0.009038281275494232
F_sky,F_sky,0.88,0.6370244503216482,41.88,10.910251743965638,25,-0.07999999999999996,-0.09999999999999995,-0.029112680918780498,-0.04788964843924136
L1,B_L1 (materials + lighting),0.28,0.16931655320078298,147.96,2.1771407808354994,25,0.52,0.65,0.43859521620208475,0.7214784090015279
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.32,0.20931655264043836,140.2,2.583343366015846,25,0.48000000000000004,0.6,0.39859521676242937,0.6556793877406859
L2,B_L2 (+ object appearance),0.12,0.069,177.16,-0.21774151256902122,25,0.68,0.85,0.5389117694028678,0.8864966867350234
L3,B_L3 (+ distractors),0.12,0.069,177.16,-0.2186380827560823,25,0.68,0.85,0.5389117694028678,0.8864966867350234
