level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7854497346909836,17.72,10.972166307362846,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.6,0.48389548999486315,86.76,6.557395464180838,25,0.36,0.375,0.3015542446961204,0.383925579674121
F_clut,F_clut,0.96,0.7854497346909836,17.72,10.972166307362846,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.92,0.7420704178461156,25.68,10.490758976947868,25,0.039999999999999925,0.04166666666666659,0.043379316844867954,0.05522863517413309
F_tgt,F_tgt,0.76,0.6092134917119673,56.64,8.54178289089272,25,0.19999999999999996,0.2083333333333333,0.1762362429790163,0.22437622064810073
F_mat,F_mat,0.84,0.705400660225163,40.92,9.47697933468826,25,0.12,0.125,0.08004907446582055,0.10191495512735
F_light,F_light,0.96,0.7854497346909836,17.72,10.972166307362846,25,0.0,0.0,0.0,0.0
F_sky,F_sky,0.92,0.7426175848210294,25.68,10.509492453121233,25,0.039999999999999925,0.04166666666666659,0.042832149869954206,0.054532006286570955
L1,B_L1 (materials + lighting),0.76,0.6098721321107984,55.8,8.262357379112352,25,0.19999999999999996,0.2083333333333333,0.17557760258018518,0.22353766870805805
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.52,0.41249337910919026,100.48,4.950217805584596,25,0.43999999999999995,0.4583333333333333,0.3729563555817933,0.474831601704626
L2,B_L2 (+ object appearance),0.12,0.09333333333333332,176.92,0.09650768813758083,25,0.84,0.875,0.6921164013576502,0.8811721117073734
L3,B_L3 (+ distractors),0.12,0.09333333333333332,176.92,0.11923916271029432,25,0.84,0.875,0.6921164013576502,0.8811721117073734
