level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7325983129377324,28.68,11.96901768265467,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.48,0.3642743037011635,114.24,5.957166682521295,25,0.48,0.5,0.3683240092365689,0.5027639331567432
F_clut,F_clut,0.96,0.7325983129377324,28.68,11.959023887963433,25,0.0,0.0,0.0,0.0
F_obj,F_obj,0.88,0.6702339743149295,42.56,10.835261117007835,25,0.07999999999999996,0.0833333333333333,0.062364338622802884,0.08512760338297909
F_tgt,F_tgt,0.76,0.5608652022742653,65.56,9.485001497441198,25,0.19999999999999996,0.2083333333333333,0.17173311066346708,0.2344164702957262
F_mat,F_mat,0.64,0.5051994934750322,81.96,6.592218257939145,25,0.31999999999999995,0.3333333333333333,0.22739881946270013,0.31040041376948685
F_light,F_light,0.84,0.6266319975167206,50.16,10.368229874923705,25,0.12,0.125,0.10596631542101176,0.1446444982873151
F_sky,F_sky,0.68,0.5210324798102708,74.36,7.48886008554356,25,0.2799999999999999,0.2916666666666666,0.21156583312746158,0.28878831604058547
L1,B_L1 (materials + lighting),0.44,0.282725252858047,120.32,3.5794436152404163,25,0.52,0.5416666666666667,0.44987306007968536,0.6140787552126435
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.44,0.2851916388130093,119.68,3.6717297528716655,25,0.52,0.5416666666666667,0.44740667412472307,0.6107121272646866
L2,B_L2 (+ object appearance),0.36,0.23778715076880594,134.48,2.4601412239657416,25,0.6,0.625,0.4948111621689264,0.6754194671630143
L3,B_L3 (+ distractors),0.36,0.23778715076880594,134.48,2.4262178204886893,25,0.6,0.625,0.4948111621689264,0.6754194671630143
