level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.32,0.17135552214645838,154.44,5.691015364305109,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.72,0.44812143443228486,94.24,10.040914286070029,25,-0.39999999999999997,-1.2499999999999998,-0.2767659122858265,-1.615156073285303
F_clut,F_clut,0.4,0.2080748335999769,148.52,6.590844491129014,25,-0.08000000000000002,-0.25000000000000006,-0.036719311453518505,-0.2142872957553964
F_obj,F_obj,0.52,0.2665419020104355,140.88,7.827094753995945,25,-0.2,-0.625,-0.0951863798639771,-0.5554905886407375
F_tgt,F_tgt,0.96,0.6003165622593277,42.6,12.962411810605396,25,-0.6399999999999999,-1.9999999999999996,-0.42896104011286934,-2.50333945903555
F_mat,F_mat,0.52,0.24471793366929254,135.72,7.622419502017251,25,-0.2,-0.625,-0.07336241152283415,-0.4281298355831856
F_light,F_light,0.92,0.4746196136414101,71.0,12.468936842684084,25,-0.6000000000000001,-1.8750000000000002,-0.3032640914949517,-1.7697946800672724
F_sky,F_sky,0.08,0.05826049191714531,188.12,2.5971291423537974,25,0.24,0.75,0.11309503022931308,0.660002250366056
L1,B_L1 (materials + lighting),0.96,0.47041292435267434,63.88,12.89110330588433,25,-0.6399999999999999,-1.9999999999999996,-0.29905740220621596,-1.745245198171146
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.92,0.42692687123118245,87.76,12.199702830179113,25,-0.6000000000000001,-1.8750000000000002,-0.25557134908472406,-1.4914684153936166
L2,B_L2 (+ object appearance),0.8,0.39141079983366256,83.92,10.23773608585704,25,-0.48000000000000004,-1.5,-0.22005527768720418,-1.2842030121394155
L3,B_L3 (+ distractors),0.88,0.4460480351379993,81.64,11.49314352226445,25,-0.56,-1.7500000000000002,-0.2746925129915409,-1.6030560880130837
