level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7449029704844543,23.28,13.184566607289897,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.6771272203090691,37.44,11.77607686166057,25,0.07999999999999996,0.07999999999999996,0.06777575017538517,0.09098601141475729
F_clut,F_clut,1.0,0.7413581076676088,23.4,13.186906017503636,25,0.0,0.0,0.0035448628168455176,0.004758824917210472
F_obj,F_obj,0.92,0.675572224327695,37.52,11.808019995279436,25,0.07999999999999996,0.07999999999999996,0.06933074615675927,0.09307352622270978
F_tgt,F_tgt,1.0,0.7505409715592575,23.0,13.159232856890629,25,0.0,0.0,-0.005638001074803167,-0.007568772441780495
F_mat,F_mat,0.04,0.019999999236840763,192.2,-1.6131390951138889,25,0.96,0.96,0.7249029712476135,0.9731508665835583
F_light,F_light,1.0,0.7459890328505763,23.28,13.176656647887006,25,0.0,0.0,-0.0010860623661219648,-0.0014579917239632358
F_sky,F_sky,1.0,0.732969800951914,23.72,13.175943986022537,25,0.0,0.0,0.011933169532540311,0.016019763654291065
L1,B_L1 (materials + lighting),0.04,0.019999999236840763,192.2,-1.5837399775226135,25,0.96,0.96,0.7249029712476135,0.9731508665835583
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.054331994353494,25,1.0,1.0,0.7449029704844543,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-2.053231650001504,25,1.0,1.0,0.7449029704844543,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-2.0636184623594,25,1.0,1.0,0.7449029704844543,1.0
