level,variant,episode,seed,success,spl,episode_length,path_length,shortest_path_length,total_reward
A,A (train visuals),0,10000,1.0,0.9357645519881815,50,7.50000112777772,7.018235195245775,16.511024428615528
A,A (train visuals),1,10001,1.0,0.6060915751147754,18,1.7499998602999294,1.0606601717798212,11.52135639069648
A,A (train visuals),2,10002,1.0,0.7522143424070907,34,5.750001423433721,4.325233539568032,14.531480779208302
A,A (train visuals),3,10003,1.0,0.9349711596310776,26,3.7500005734283532,3.5061423847555133,13.223227058486636
A,A (train visuals),4,10004,1.0,0.6388763898640025,8,1.7500004797295616,1.118033988749895,11.546685948336027
A,A (train visuals),5,10005,1.0,0.9114186931125696,16,2.7500005734283532,2.506401928692887,12.398299648973078
A,A (train visuals),6,10006,1.0,0.8236020720051114,15,2.750000592507335,2.264906186004325,12.398966800399947
A,A (train visuals),7,10007,1.0,0.49999977444455707,11,0.5000002255555447,0.25,10.197488465797175
A,A (train visuals),8,10008,1.0,0.6060915751147754,16,1.7499998602999294,1.0606601717798212,11.541356390696482
A,A (train visuals),9,10009,1.0,0.8,25,3.75,3.0,13.220069255031024
A,A (train visuals),10,10010,1.0,0.769230448915336,18,3.250001353333269,2.5,12.923160726797914
A,A (train visuals),11,10011,1.0,0.84550328145063,30,5.50000090059509,4.650268809434569,15.006933668486585
A,A (train visuals),12,10012,1.0,0.5099019513592784,15,2.5,1.2747548783981961,11.763488210559462
A,A (train visuals),13,10013,1.0,0.5270464413067524,15,1.4999995315061172,0.7905694150420949,11.31087777138679
A,A (train visuals),14,10014,1.0,0.8584645384751753,25,5.250000311411018,4.5069390943299865,14.397399568438978
A,A (train visuals),15,10015,1.0,0.8099881582135435,30,5.250000533643286,4.252438262865846,14.655828568369552
A,A (train visuals),16,10016,1.0,0.7985953717272128,19,3.5000014661110415,2.7950849718747373,13.271728118555338
A,A (train visuals),17,10017,1.0,0.7602426697246792,51,7.250001194554185,5.511760263654987,15.642877837683145
A,A (train visuals),18,10018,1.0,0.7919716142572988,22,3.2499997334633375,2.57390753524675,12.959872498168398
A,A (train visuals),19,10019,1.0,0.6666664887216265,26,3.750001000941118,2.5,12.884470527706542
A,A (train visuals),20,10020,1.0,0.8860366619666104,25,5.500000978538161,4.873202507837043,14.52772163509224
A,A (train visuals),21,10021,1.0,0.4999999809210191,5,0.5000000190789816,0.25,10.259855489804208
A,A (train visuals),22,10022,1.0,0.8789590009171167,35,6.000002015941068,5.273755777432247,15.495954937798397
A,A (train visuals),23,10023,1.0,0.9048461956454685,37,7.000001504269017,6.333924730650377,15.812320911081402
A,A (train visuals),24,10024,1.0,0.6060913248274679,10,1.7500005829678433,1.0606601717798212,11.611719546077733
F_objall,F_objall,0,10000,1.0,0.9055786860307341,52,7.750000417973161,7.018235195245775,16.40044443772304
F_objall,F_objall,1,10001,1.0,0.6060914567858715,18,1.7500002019572205,1.0606601717798212,11.494175397113551
F_objall,F_objall,2,10002,0.0,0.0,200,1.0000004511110894,4.325233539568032,-1.8604483697821554
F_objall,F_objall,3,10003,1.0,0.9349711338911314,25,3.7500006766666347,3.5061423847555133,13.240006588845844
F_objall,F_objall,4,10004,1.0,0.6388763898640025,8,1.7500004797295616,1.118033988749895,11.55562552962962
F_objall,F_objall,5,10005,1.0,0.9114186588968328,15,2.7500006766666347,2.506401928692887,12.41669617755168
F_objall,F_objall,6,10006,1.0,0.8236020748621088,15,2.750000582967844,2.264906186004325,12.359221170571857
F_objall,F_objall,7,10007,1.0,0.49999977444455707,11,0.5000002255555447,0.25,10.192602191167182
F_objall,F_objall,8,10008,1.0,0.6060914567858715,16,1.7500002019572205,1.0606601717798212,11.51417539711355
F_objall,F_objall,9,10009,1.0,0.8571428571428571,24,3.5,3.0,13.059929163563492
F_objall,F_objall,10,10010,1.0,0.7692304222223952,17,3.2500014661110415,2.5,12.962334667745704
F_objall,F_objall,11,10011,1.0,0.7440428247528035,45,6.250001551966512,4.650268809434569,14.76504103212812
F_objall,F_objall,12,10012,1.0,0.5665577237325317,14,2.25,1.2747548783981961,11.645964896679606
F_objall,F_objall,13,10013,1.0,0.5270464413067524,15,1.4999995315061172,0.7905694150420949,11.314365384292449
F_objall,F_objall,14,10014,1.0,0.8584645384751753,25,5.250000311411018,4.5069390943299865,14.389757203589388
F_objall,F_objall,15,10015,1.0,0.8099880895736361,30,5.2500009785381625,4.252438262865846,14.645084055282169
F_objall,F_objall,16,10016,1.0,0.798595426127084,19,3.500001227692911,2.7950849718747373,13.242306830681603
F_objall,F_objall,17,10017,0.0,0.0,200,0.0,5.511760263654987,-2.0000000000000013
F_objall,F_objall,18,10018,1.0,0.7919716220411526,22,3.2499997015208764,2.57390753524675,12.92914228820695
F_objall,F_objall,19,10019,1.0,0.6666664944002832,26,3.7500009689986573,2.5,12.864569556909155
F_objall,F_objall,20,10020,1.0,0.8475134171011044,27,5.750000424188792,4.873202507837043,14.456039019746962
F_objall,F_objall,21,10021,1.0,0.4999999809210191,14,0.5000000190789816,0.25,10.099222659509564
F_objall,F_objall,22,10022,1.0,0.753393503317817,51,7.000001664744284,5.273755777432247,15.34304665154076
F_objall,F_objall,23,10023,1.0,0.9048462102235425,37,7.000001391491245,6.333924730650377,15.754784758446892
F_objall,F_objall,24,10024,1.0,0.6060913248274679,10,1.7500005829678433,1.0606601717798212,11.617834853257294
F_clut,F_clut,0,10000,1.0,0.9055785609392908,52,7.750001488513895,7.018235195245775,16.615137018937617
F_clut,F_clut,1,10001,1.0,0.6060915751147754,18,1.7499998602999294,1.0606601717798212,11.52135639069648
F_clut,F_clut,2,10002,1.0,0.7522143424070907,34,5.750001423433721,4.325233539568032,14.531480779208302
F_clut,F_clut,3,10003,1.0,0.8765354663504551,27,4.000000592507335,3.5061423847555133,13.311348472655082
F_clut,F_clut,4,10004,1.0,0.6388763898640025,8,1.7500004797295616,1.118033988749895,11.546685948336027
F_clut,F_clut,5,10005,1.0,0.9114186931125696,16,2.7500005734283532,2.506401928692887,12.398299648973078
F_clut,F_clut,6,10006,1.0,0.823602105781108,15,2.7500004797295627,2.264906186004325,12.33198446226928
F_clut,F_clut,7,10007,1.0,0.49999977444455707,11,0.5000002255555447,0.25,10.197488465797175
F_clut,F_clut,8,10008,1.0,0.6060915751147754,16,1.7499998602999294,1.0606601717798212,11.541356390696482
F_clut,F_clut,9,10009,1.0,0.8,25,3.75,3.0,13.220069255031024
F_clut,F_clut,10,10010,1.0,0.769230448915336,18,3.250001353333269,2.5,12.923160726797914
F_clut,F_clut,11,10011,1.0,0.84550328145063,30,5.50000090059509,4.650268809434569,15.006933668486585
F_clut,F_clut,12,10012,1.0,0.5099019513592784,15,2.5,1.2747548783981961,11.763488210559462
F_clut,F_clut,13,10013,1.0,0.5270464413067524,15,1.4999995315061172,0.7905694150420949,11.31087777138679
F_clut,F_clut,14,10014,1.0,0.8584645384751753,25,5.250000311411018,4.5069390943299865,14.397399568438978
F_clut,F_clut,15,10015,1.0,0.8099881582135435,30,5.250000533643286,4.252438262865846,14.655828568369552
F_clut,F_clut,16,10016,1.0,0.7985954518595939,19,3.5000011149151384,2.7950849718747373,13.204961707539058
F_clut,F_clut,17,10017,1.0,0.7602426697246792,51,7.250001194554185,5.511760263654987,15.642877837683145
F_clut,F_clut,18,10018,1.0,0.7919716142572988,22,3.2499997334633375,2.57390753524675,12.959872498168398
F_clut,F_clut,19,10019,1.0,0.6666664887216265,26,3.750001000941118,2.5,12.884470527706542
F_clut,F_clut,20,10020,1.0,0.8860366619666104,25,5.500000978538161,4.873202507837043,14.52772163509224
F_clut,F_clut,21,10021,1.0,0.4999999809210191,5,0.5000000190789816,0.25,10.259855489804208
F_clut,F_clut,22,10022,1.0,0.8789590009171167,35,6.000002015941068,5.273755777432247,15.495954937798397
F_clut,F_clut,23,10023,1.0,0.9048461956454685,37,7.000001504269017,6.333924730650377,15.812320911081402
F_clut,F_clut,24,10024,1.0,0.6060913248274679,10,1.7500005829678433,1.0606601717798212,11.611719546077733
F_obj,F_obj,0,10000,1.0,0.8772793333853158,53,8.000000602046837,7.018235195245775,16.63952372080594
F_obj,F_obj,1,10001,1.0,0.6060915751147754,18,1.7499998602999294,1.0606601717798212,11.52135639069648
F_obj,F_obj,2,10002,0.0,0.0,200,1.0000004511110894,4.325233539568032,-1.8677380564684882
F_obj,F_obj,3,10003,1.0,0.9349711596310776,26,3.7500005734283532,3.5061423847555133,13.223227058486636
F_obj,F_obj,4,10004,1.0,0.6388763898640025,8,1.7500004797295616,1.118033988749895,11.546685948336027
F_obj,F_obj,5,10005,1.0,0.9114186931125696,16,2.7500005734283532,2.506401928692887,12.398299648973078
F_obj,F_obj,6,10006,1.0,0.8236020720051114,15,2.750000592507335,2.264906186004325,12.398966800399947
F_obj,F_obj,7,10007,1.0,0.49999977444455707,11,0.5000002255555447,0.25,10.197488465797175
F_obj,F_obj,8,10008,1.0,0.6060915751147754,16,1.7499998602999294,1.0606601717798212,11.541356390696482
F_obj,F_obj,9,10009,1.0,0.8,25,3.75,3.0,13.220069255031024
F_obj,F_obj,10,10010,1.0,0.769230448915336,18,3.250001353333269,2.5,12.923160726797914
F_obj,F_obj,11,10011,1.0,0.8087423616272157,43,5.750000284488719,4.650268809434569,14.83241089930738
F_obj,F_obj,12,10012,1.0,0.5099019513592784,15,2.5,1.2747548783981961,11.763488210559462
F_obj,F_obj,13,10013,1.0,0.5270464413067524,15,1.4999995315061172,0.7905694150420949,11.31087777138679
F_obj,F_obj,14,10014,1.0,0.8584645590195322,25,5.250000185770561,4.5069390943299865,14.431938957351722
F_obj,F_obj,15,10015,1.0,0.8099880895736361,30,5.2500009785381625,4.252438262865846,14.641403500089108
F_obj,F_obj,16,10016,1.0,0.7985954518595939,19,3.5000011149151384,2.7950849718747373,13.204961707539058
F_obj,F_obj,17,10017,0.0,0.0,200,0.0,5.511760263654987,-2.0000000000000013
F_obj,F_obj,18,10018,1.0,0.7919716142572988,22,3.2499997334633375,2.57390753524675,12.959872498168398
F_obj,F_obj,19,10019,1.0,0.6666664887216265,26,3.750001000941118,2.5,12.884470527706542
F_obj,F_obj,20,10020,1.0,0.8860366619666104,25,5.500000978538161,4.873202507837043,14.52772163509224
F_obj,F_obj,21,10021,1.0,0.4999999809210191,14,0.5000000190789816,0.25,10.099862174229594
F_obj,F_obj,22,10022,1.0,0.7533934655193565,51,7.000002015940967,5.273755777432247,15.377055193844264
F_obj,F_obj,23,10023,1.0,0.9048461956454685,37,7.000001504269017,6.333924730650377,15.812320911081402
F_obj,F_obj,24,10024,1.0,0.6060913248274679,10,1.7500005829678433,1.0606601717798212,11.611719546077733
F_tgt,F_tgt,0,10000,1.0,0.9357645379170583,50,7.500001240555493,7.018235195245775,16.409945388378194
F_tgt,F_tgt,1,10001,1.0,0.6060915751147754,18,1.7499998602999294,1.0606601717798212,11.520669131288441
F_tgt,F_tgt,2,10002,1.0,0.7522143424070907,34,5.750001423433721,4.325233539568032,14.549532911940508
F_tgt,F_tgt,3,10003,1.0,0.9349711338911314,25,3.7500006766666347,3.5061423847555133,13.240006588845844
F_tgt,F_tgt,4,10004,1.0,0.6388763898640025,8,1.7500004797295616,1.118033988749895,11.55562552962962
F_tgt,F_tgt,5,10005,1.0,0.9114186588968328,15,2.7500006766666347,2.506401928692887,12.41669617755168
F_tgt,F_tgt,6,10006,1.0,0.8236020748621088,15,2.750000582967844,2.264906186004325,12.359221170571857
F_tgt,F_tgt,7,10007,1.0,0.49999977444455707,11,0.5000002255555447,0.25,10.192602191167182
F_tgt,F_tgt,8,10008,1.0,0.6060915751147754,16,1.7499998602999294,1.0606601717798212,11.54066913128844
F_tgt,F_tgt,9,10009,1.0,0.8571428571428571,24,3.5,3.0,13.059929163563492
F_tgt,F_tgt,10,10010,1.0,0.7692304222223952,17,3.2500014661110415,2.5,12.962334667745704
F_tgt,F_tgt,11,10011,1.0,0.8455032130579054,30,5.500001345489966,4.650268809434569,14.970748709702702
F_tgt,F_tgt,12,10012,1.0,0.5665577237325317,14,2.25,1.2747548783981961,11.645964896679606
F_tgt,F_tgt,13,10013,1.0,0.5270464379549149,14,1.499999541045608,0.7905694150420949,11.359611491626392
F_tgt,F_tgt,14,10014,1.0,0.8584645384751753,25,5.250000311411018,4.5069390943299865,14.389757203589388
F_tgt,F_tgt,15,10015,1.0,0.8099881582135435,30,5.250000533643286,4.252438262865846,14.663229291359274
F_tgt,F_tgt,16,10016,1.0,0.798595426127084,19,3.500001227692911,2.7950849718747373,13.242306830681603
F_tgt,F_tgt,17,10017,1.0,0.7873941552448138,50,7.000001494729524,5.511760263654987,15.45512160729018
F_tgt,F_tgt,18,10018,1.0,0.7919716220411526,22,3.2499997015208764,2.57390753524675,12.92914228820695
