level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7736666592275253,15.76,10.203755269748171,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.96,0.7736666592275253,16.24,10.200478421055184,25,0.0,0.0,0.0,0.0
F_clut,F_clut,1.0,0.7793809448172135,8.2,10.679926245140855,25,-0.040000000000000036,-0.041666666666666706,-0.005714285589688228,-0.007385978859931369
F_obj,F_obj,0.96,0.7736666592275253,16.24,10.200478421055184,25,0.0,0.0,0.0,0.0
F_mat,F_mat,0.68,0.4834285710547799,70.92,6.619388125049645,25,0.2799999999999999,0.2916666666666666,0.29023808817274543,0.3751461753082863
F_light,F_light,0.96,0.7719999926626919,16.28,10.205311108678575,25,0.0,0.0,0.0016666665648333856,0.002154243749494756
F_sky,F_sky,0.96,0.7719999926626919,15.76,10.204466122763744,25,0.0,0.0,0.0016666665648333856,0.002154243749494756
L1,B_L1 (materials + lighting),0.16,0.16,168.64,0.14652598276422954,25,0.7999999999999999,0.8333333333333333,0.6136666592275253,0.793192587412577
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.44,0.44,115.8,3.553361810860638,25,0.52,0.5416666666666667,0.3336666592275253,0.4312796153845868
L2,B_L2 (+ object appearance),0.44,0.44,115.8,3.553361810860638,25,0.52,0.5416666666666667,0.3336666592275253,0.4312796153845868
L3,B_L3 (+ distractors),0.44,0.44,115.8,3.553361810860638,25,0.52,0.5416666666666667,0.3336666592275253,0.4312796153845868
