level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7827002867381843,20.12,10.96562878920706,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.7444952678258292,36.84,10.359561777689946,25,0.039999999999999925,0.04166666666666659,0.03820501891235506,0.04881181157039075
F_clut,F_clut,0.96,0.7848345946446852,20.68,10.935385739583342,25,0.0,0.0,-0.002134307906500932,-0.0027268520820343902
F_obj,F_obj,0.96,0.7743864752282054,20.92,10.953134662835701,25,0.0,0.0,0.008313811509978897,0.010621960475606537
F_tgt,F_tgt,0.96,0.7705736976739466,29.04,10.844824175288085,25,0.0,0.0,0.012126589064237692,0.015493272801488156
F_mat,F_mat,0.72,0.5182467955324016,106.0,7.204213451207087,25,0.24,0.25,0.26445349120578265,0.33787325197983886
F_light,F_light,0.96,0.7809790628479667,21.72,10.92336761201047,25,0.0,0.0,0.0017212238902175603,0.002199084271951104
F_sky,F_sky,0.92,0.654112479896477,45.76,10.170873641034374,25,0.039999999999999925,0.04166666666666659,0.12858780684170723,0.1642874150175446
L1,B_L1 (materials + lighting),0.92,0.6084405190403364,68.16,10.039553517262837,25,0.039999999999999925,0.04166666666666659,0.1742597676978479,0.22263920257913275
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",1.0,0.704161631065918,43.2,11.257401028136762,25,-0.040000000000000036,-0.041666666666666706,0.07853865567226626,0.10034320544274655
L2,B_L2 (+ object appearance),0.68,0.42196245839152624,108.96,6.799243030285741,25,0.2799999999999999,0.2916666666666666,0.360737828346658,0.4608888414363466
L3,B_L3 (+ distractors),0.48,0.33878316320181623,142.92,4.124030404082526,25,0.48,0.5,0.44391712353636803,0.5671610590387579
