level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.7010295500007444,33.72,12.009160966216355,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-1.458099137407777,25,0.92,1.0,0.7010295500007444,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-1.9630339678381632,25,0.92,1.0,0.7010295500007444,1.0
L2,B_L2 (+ object appearance),0.0,0.0,200.0,-1.924800159981355,25,0.92,1.0,0.7010295500007444,1.0
L3,B_L3 (+ distractors),0.0,0.0,200.0,-1.9148057716247293,25,0.92,1.0,0.7010295500007444,1.0
