level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7702515130132646,18.28,10.963706937463568,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.84,0.6562720305332619,42.12,9.483411496314853,25,0.12,0.125,0.11397948248000267,0.14797696668469876
F_clut,F_clut,0.96,0.7702515142741578,18.24,10.95819211600073,25,0.0,0.0,-1.2608932786761784e-09,-1.6369890319896905e-09
F_obj,F_obj,0.84,0.6676491224250065,42.2,9.634623331251944,25,0.12,0.125,0.10260239058825804,0.1332063473486369
F_tgt,F_tgt,0.96,0.7788845391924875,18.12,10.937700826959217,25,0.0,0.0,-0.008633026179222902,-0.0112080613064297
F_mat,F_mat,0.96,0.7606381753507006,18.68,11.12636379864379,25,0.0,0.0,0.009613337662564003,0.012480777382644949
F_light,F_light,0.96,0.7667129385367301,18.32,10.96554630505478,25,0.0,0.0,0.003538574476534495,0.004594050666244595
F_sky,F_sky,0.88,0.6896627724945766,33.44,9.979976695478879,25,0.07999999999999996,0.0833333333333333,0.08058874051868792,0.10462652673465127
L1,B_L1 (materials + lighting),0.76,0.6124322430610067,55.84,8.342972500576003,25,0.19999999999999996,0.2083333333333333,0.1578192699522578,0.20489316448709136
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.64,0.5074465266222361,79.4,6.978621687864822,25,0.31999999999999995,0.3333333333333333,0.26280498639102845,0.34119372951689697
L2,B_L2 (+ object appearance),0.64,0.4920603086556495,79.32,6.833348573594929,25,0.31999999999999995,0.3333333333333333,0.2781912043576151,0.36116930594438745
L3,B_L3 (+ distractors),0.64,0.4863460219239951,79.4,6.846989592399736,25,0.31999999999999995,0.3333333333333333,0.28390549108926944,0.3685880342884575
