level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.5614237319127097,36.92,12.512965232473256,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.68,0.4506174579111745,79.56,9.174366883308354,25,0.24,0.2608695652173913,0.11080627400153514,0.19736656593413002
F_clut,F_clut,0.92,0.5614237273770973,36.92,12.513261808986012,25,0.0,0.0,4.535612330158756e-09,8.07876844590523e-09
F_obj,F_obj,0.56,0.35341547839107895,100.52,7.824661959114988,25,0.36,0.3913043478260869,0.20800825352163071,0.3705013552116317
F_tgt,F_tgt,0.92,0.5935944385642813,36.08,12.391597425749344,25,0.0,0.0,-0.03217070665157162,-0.05730200706330942
F_mat,F_mat,0.56,0.35304218129992804,101.84,6.880040281010147,25,0.36,0.3913043478260869,0.20838155061278163,0.3711662667034903
F_light,F_light,0.96,0.5907184841479511,29.76,13.137181479158267,25,-0.039999999999999925,-0.04347826086956513,-0.029294752235241472,-0.05217939778825778
F_sky,F_sky,0.44,0.2932132507206353,121.36,5.509401469774698,25,0.48000000000000004,0.5217391304347826,0.26821048119207436,0.47773271051138216
L1,B_L1 (materials + lighting),0.2,0.143766456019533,164.36,1.2210666374872765,25,0.72,0.7826086956521738,0.4176572758931767,0.7439252246609949
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.08,0.056082744636493535,185.68,-0.25777275085590695,25,0.8400000000000001,0.9130434782608696,0.5053409872762161,0.9001062095372675
L2,B_L2 (+ object appearance),0.12,0.0975095004606269,178.4,0.11127259484685259,25,0.8,0.8695652173913043,0.46391423145208277,0.8263174587785547
L3,B_L3 (+ distractors),0.12,0.0975095004606269,178.4,0.06782851712292957,25,0.8,0.8695652173913043,0.46391423145208277,0.8263174587785547
