level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.32,0.2440000069796691,140.12,2.452994957135972,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.4,0.32133333089085075,127.04,3.476532193117924,25,-0.08000000000000002,-0.25000000000000006,-0.07733332391118167,-0.31693984302887884
F_clut,F_clut,0.36,0.28400000289321303,132.64,2.8852148029477354,25,-0.03999999999999998,-0.12499999999999993,-0.039999995913543945,-0.16393440479236085
F_obj,F_obj,0.4,0.32399999619981246,123.44,3.448529405949587,25,-0.08000000000000002,-0.25000000000000006,-0.07999998922014337,-0.3278687989005232
F_tgt,F_tgt,0.28,0.2080000035647935,147.44,1.9833746847710918,25,0.03999999999999998,0.12499999999999993,0.03600000341487558,0.1475409933815093
F_mat,F_mat,0.6,0.39708457842484873,117.16,5.375162782000142,25,-0.27999999999999997,-0.8749999999999999,-0.15308457144517965,-0.6273957666646098
F_light,F_light,0.36,0.28400000289321303,132.76,2.8659677012782647,25,-0.03999999999999998,-0.12499999999999993,-0.039999995913543945,-0.16393440479236085
F_sky,F_sky,0.2,0.1280000031221609,162.32,1.0132302653160103,25,0.12,0.375,0.1160000038575082,0.4754098382758395
L1,B_L1 (materials + lighting),0.8,0.5074527679436931,68.4,8.204353881954098,25,-0.48000000000000004,-1.5,-0.26345276096402404,-1.0797243992946928
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.76,0.49238777006429346,78.92,7.595771917841002,25,-0.44,-1.375,-0.24838776308462437,-1.0179826064731257
L2,B_L2 (+ object appearance),0.8,0.4708555418714485,63.96,8.339287661390587,25,-0.48000000000000004,-1.5,-0.22685553489177943,-0.9297357721415221
L3,B_L3 (+ distractors),0.56,0.40718142564572696,106.8,5.150417556261451,25,-0.24000000000000005,-0.7500000000000001,-0.16318141866605787,-0.6687762868779537
