level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7740360191785624,17.92,10.956266298427682,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.6,0.4947142513879859,86.64,6.498664897865954,25,0.36,0.375,0.27932176779057644,0.360864043622936
F_clut,F_clut,0.96,0.7762117428283634,17.72,10.962054458951426,25,0.0,0.0,-0.002175723649801009,-0.0028108816591119017
F_obj,F_obj,0.84,0.6625894919795479,42.08,9.476210838887303,25,0.12,0.125,0.11144652719901449,0.14398106087787227
F_tgt,F_tgt,0.92,0.7611218482066286,25.32,10.42773049904573,25,0.039999999999999925,0.04166666666666659,0.012914170971933703,0.01668419899327002
F_mat,F_mat,0.88,0.679309317805332,33.76,9.975259419220333,25,0.07999999999999996,0.0833333333333333,0.09472670137323036,0.12238022395102244
F_light,F_light,0.96,0.7628790840147809,18.28,10.961645478237173,25,0.0,0.0,0.011156935163781467,0.014413974139887764
F_sky,F_sky,0.96,0.7772140948558234,17.88,10.962064489305313,25,0.0,0.0,-0.0031780756772610275,-0.004105849855196309
L1,B_L1 (materials + lighting),0.84,0.645270272068182,41.2,9.402213715041604,25,0.12,0.125,0.12876574711038036,0.16635627273137968
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.84,0.6345056581969325,44.0,9.472727824120634,25,0.12,0.125,0.13953036098162985,0.18026339540336248
L2,B_L2 (+ object appearance),0.8,0.6280105590905667,53.6,8.73498476673634,25,0.15999999999999992,0.1666666666666666,0.14602546008799566,0.18865460581920163
L3,B_L3 (+ distractors),0.52,0.4534904430484157,101.16,5.063502071749737,25,0.43999999999999995,0.4583333333333333,0.32054557613014667,0.41412229946394785
