level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.52,0.3995097979741923,102.4,5.348964653833309,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.28,0.21728069666593788,147.92,2.146004062037912,25,0.24,0.4615384615384615,0.1822291013082544,0.4561317450342635
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.16,0.09728069566346964,169.92,0.5332747353885104,25,0.36,0.6923076923076923,0.30222910231072264,0.7564998501745035
L2,B_L2 (+ object appearance),0.48,0.38186273526100856,111.96,4.6788330335925625,25,0.040000000000000036,0.07692307692307698,0.017647062713183725,0.044171789534743024
L3,B_L3 (+ distractors),0.52,0.42186273526100854,104.36,5.199003094859121,25,0.0,0.0,-0.022352937286816255,-0.05595091134225504
