level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.84,0.6162272557741669,37.24,8.919833464054973,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.8,0.5907594884927155,45.16,8.304387383760337,25,0.039999999999999925,0.04761904761904753,0.025467767281451392,0.041328531061898925
F_clut,F_clut,0.84,0.6382526297399996,37.16,8.870322822959332,25,0.0,0.0,-0.022025373965832706,-0.03574229111005842
F_obj,F_obj,0.92,0.694394764878716,21.72,9.916869063557407,25,-0.08000000000000007,-0.09523809523809533,-0.07816750910454906,-0.12684850981858492
F_tgt,F_tgt,0.96,0.6972519146461315,14.44,10.384111123527072,25,-0.12,-0.14285714285714285,-0.08102465887196453,-0.13148502944773705
F_mat,F_mat,0.24,0.24,152.28,0.9670587614191776,25,0.6,0.7142857142857143,0.37622725577416694,0.6105332931136132
F_light,F_light,0.84,0.6143947626887002,37.56,8.932760484441232,25,0.0,0.0,0.0018324930854667354,0.0029737293641200154
F_sky,F_sky,0.84,0.6162272557741669,37.28,8.923601773677268,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.2,0.2,160.24,0.4375420526235843,25,0.6399999999999999,0.7619047619047619,0.4162272557741669,0.675444410928011
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.24,0.24,152.28,0.8771999999999991,25,0.6,0.7142857142857143,0.37622725577416694,0.6105332931136132
L2,B_L2 (+ object appearance),0.16,0.16,168.2,-0.0820000000000011,25,0.6799999999999999,0.8095238095238095,0.4562272557741669,0.7403555287424087
L3,B_L3 (+ distractors),0.16,0.16,168.2,-0.0820000000000011,25,0.6799999999999999,0.8095238095238095,0.4562272557741669,0.7403555287424087
