level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.96,0.7254255986400682,27.8,12.573294032919167,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.92,0.6702769662416387,34.72,12.093220375480403,25,0.039999999999999925,0.04166666666666659,0.05514863239842949,0.07602245151234646
F_clut,F_clut,0.96,0.7273894058522155,27.84,12.570822590856045,25,0.0,0.0,-0.001963807212147284,-0.00270711044086226
F_obj,F_obj,0.96,0.7232862328112456,27.8,12.574582376564631,25,0.0,0.0,0.0021393658288225703,0.0029491181905259064
F_tgt,F_tgt,0.96,0.7128967569531446,27.64,12.555457194270955,25,0.0,0.0,0.012528841686923586,0.01727102229423803
F_mat,F_mat,0.52,0.3578441183334094,105.76,5.760728162084995,25,0.43999999999999995,0.4583333333333333,0.36758148030665877,0.5067114821916291
F_light,F_light,0.92,0.696143123633536,34.56,11.888213535508962,25,0.039999999999999925,0.04166666666666659,0.029282475006532138,0.04036592458472246
F_sky,F_sky,0.96,0.7267220067373565,27.8,12.56661075775299,25,0.0,0.0,-0.0012964080972883707,-0.0017871000137280857
L1,B_L1 (materials + lighting),0.56,0.35731605018351814,98.44,6.136390779482826,25,0.3999999999999999,0.4166666666666666,0.36810954845655003,0.5074394247275434
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.32,0.20877197008711068,140.4,3.561536564147587,25,0.6399999999999999,0.6666666666666666,0.5166536285529575,0.7122076054684467
L2,B_L2 (+ object appearance),0.4,0.2877999552340138,126.88,4.397343461040299,25,0.5599999999999999,0.5833333333333333,0.43762564340605437,0.6032674394541039
L3,B_L3 (+ distractors),0.32,0.24073353320371524,140.88,3.2755147927356427,25,0.6399999999999999,0.6666666666666666,0.4846920654363529,0.6681485549241568
