level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.92,0.7101762514537856,34.48,12.05210728101237,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.8,0.6055210226158484,56.36,10.422445456612165,25,0.12,0.13043478260869565,0.10465522883793721,0.14736514861444588
F_clut,F_clut,0.92,0.704902102734402,34.4,12.058169463658155,25,0.0,0.0,0.005274148719383587,0.007426534903957992
F_obj,F_obj,0.84,0.644114686762776,48.52,10.917981684375992,25,0.08000000000000007,0.0869565217391305,0.06606156469100966,0.09302136554943444
F_tgt,F_tgt,0.84,0.6408133757562183,49.64,11.048320067437274,25,0.08000000000000007,0.0869565217391305,0.06936287569756727,0.09766994539112807
F_mat,F_mat,0.08,0.07999996391112912,184.24,-0.24876053345948315,25,0.8400000000000001,0.9130434782608696,0.6301762875426564,0.8873519584084049
F_light,F_light,0.92,0.7185476416073664,34.32,12.07074342450858,25,0.0,0.0,-0.008371390153580793,-0.01178776414508921
F_sky,F_sky,0.88,0.6782685221408212,41.08,11.364121811943733,25,0.040000000000000036,0.04347826086956525,0.03190772931296437,0.044929310502353166
L1,B_L1 (materials + lighting),0.56,0.3812132399976402,99.36,6.761710194284709,25,0.36,0.3913043478260869,0.3289630114561454,0.46321319641811837
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.12,0.08609503215452248,178.36,1.3335555153526204,25,0.8,0.8695652173913043,0.6240812192992631,0.8787694857744407
L2,B_L2 (+ object appearance),0.24,0.19461532152672661,155.76,2.684450223700479,25,0.68,0.7391304347826088,0.5155609299270589,0.725961940957144
L3,B_L3 (+ distractors),0.12,0.09945556801598748,177.56,1.4056584426522911,25,0.8,0.8695652173913043,0.6107206834377981,0.859956499795094
