level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.04,0.023081171706030936,198.16,0.8851667350111532,25,0.0,0.0,0.0,0.0
F_objall,F_objall,0.24,0.1614056878371701,177.56,3.1898392982264085,25,-0.19999999999999998,-4.999999999999999,-0.13832451613113916,-5.992959018410492
F_clut,F_clut,0.12,0.05569277042553006,189.64,1.8037237730423703,25,-0.07999999999999999,-1.9999999999999996,-0.03261159871949912,-1.4129091510106462
F_obj,F_obj,0.0,0.0,200.0,0.2817626987386344,25,0.04,1.0,0.023081171706030936,1.0
F_tgt,F_tgt,0.24,0.13863340125581064,170.64,3.2461342610440713,25,-0.19999999999999998,-4.999999999999999,-0.1155522295497797,-5.0063415766534405
F_mat,F_mat,0.2,0.1593181717070078,176.16,0.980750323723411,25,-0.16,-4.0,-0.13623700000097685,-5.902516637202571
F_light,F_light,0.08,0.038140614583382006,188.92,1.4179406193488882,25,-0.04,-1.0,-0.01505944287735107,-0.6524557361798123
F_sky,F_sky,0.04,0.023526897392939294,198.08,0.8974822614277755,25,0.0,0.0,-0.00044572568690835757,-0.019311224429386
L1,B_L1 (materials + lighting),0.0,0.0,200.0,-2.681939603246708,25,0.04,1.0,0.023081171706030936,1.0
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.0,0.0,200.0,-2.335415518374442,25,0.04,1.0,0.023081171706030936,1.0
L2,B_L2 (+ object appearance),0.08,0.08,187.56,-1.4191354627049892,25,-0.04,-1.0,-0.05691882829396906,-2.4660285456434
L3,B_L3 (+ distractors),0.12,0.08571428538998659,182.16,-0.8918355776301106,25,-0.07999999999999999,-1.9999999999999996,-0.06263311368395565,-2.7136019991389815
