level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),1.0,0.7156805501348148,8.04,10.860109521495824,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.84,0.58645576996892,72.4,8.52025045899415,25,0.16000000000000003,0.16000000000000003,0.12922478016589478,0.18056209595405706
L2noT,"B_L2noT (+ object appearance, TARGET UNCHANGED)",0.88,0.6134762854422148,55.2,9.012349894980554,25,0.12,0.12,0.10220426469260002,0.14280710111983275
L2,B_L2 (+ object appearance),0.96,0.6300904410423189,59.8,9.951809760775637,25,0.040000000000000036,0.040000000000000036,0.08559010909249587,0.11959261583449908
L3,B_L3 (+ distractors),0.72,0.5134511408249631,93.72,6.896619611092369,25,0.28,0.28,0.20222940930985167,0.28256937997233145
