level,variant,success_rate,spl,mean_episode_length,mean_total_reward,episodes,success_drop_abs,success_drop_rel,spl_drop_abs,spl_drop_rel
A,A (train visuals),0.76,0.572840005201595,64.48,8.959840024335922,25,0.0,0.0,0.0,0.0
L1,B_L1 (materials + lighting),0.08,0.06400000503073386,184.64,-0.8007379923220992,25,0.68,0.8947368421052632,0.5088400001708611,0.8882759506151968
L2,B_L2 (+ object appearance),0.04,0.04,192.2,-1.3109180017223963,25,0.72,0.9473684210526315,0.5328400052015949,0.9301724746233058
L3,B_L3 (+ distractors),0.04,0.04,192.2,-1.3109180017223963,25,0.72,0.9473684210526315,0.5328400052015949,0.9301724746233058
